Gsta5	928.29	813.65	245.37	874.8	2066.53	1604.11	1367.86	1377.94
Syncrip	29.84	25.68	19.19	31.13	21.01	25.42	17.38	15.35
Ano10	27.02	20.13	28.65	22.75	15.67	16.82	14.34	15.93
Abhd5	12.84	14.01	15.48	14.66	8.86	11.65	9.7	12.58
Lmf1	13.27	11.6	11.49	11.44	10.84	11.38	10.41	9.52
Kctd17	21.22	17.21	21.19	22.55	31.43	30.62	29.88	31.16
Grm6	0	0	0	0	0	0	0	0
Zfp207	53.81	45.52	48.76	51.1	37.89	41.33	30.96	34.68
RGD1310429	5.99	5.76	2.9	6.83	2.92	4.08	1.7	1.32
Ccl7	0.94	3	3.81	3.67	0.23	2.18	1.22	0.68
Coil	2.77	3.25	2.59	3.29	2.2	3.11	1.9	1.57
Slc16a6	7.13	5.1	2.88	5.6	5.3	10.21	5.33	5.32
Amz2	19.13	20.81	18.04	21.6	16.16	20.04	14.72	17.5
Mfsd11	23.09	22.8	23.18	25.45	19.02	22.67	19.38	21.95
Srsf2	118.49	111.63	107.07	115.55	74.14	86.73	77.96	80.81
Mettl23	11.23	12.6	10.5	12.86	16.99	20.25	13.25	17.48
Jmjd6	12.43	11.63	14.46	14.96	13.51	10.02	13.97	11.68
St6galnac1	0	0.27	0.37	0.06	0.06	0	0.11	0
Smpd3	0.24	0.31	0.34	0.14	0.14	0.16	0.15	0.34
Prmt7	12.47	10.85	11.08	9.74	7.31	8.96	6.6	6.81
Zfp821	7.37	5.43	11.16	6.97	5.97	6.83	8.7	8.11
Def8	32.35	33.62	27.47	35.96	40.62	46.16	36.38	38.8
Phyhipl	27.23	25.06	20.81	19.48	16	16.53	14.17	14.55
Fam13c	0.28	1.33	0.55	0.27	0.09	0.34	0.47	0
Tet1	0.08	0.08	0.02	0	0.05	0.05	0	0.05
Rtn4ip1	7.89	11.16	8.39	11.79	10.57	9.15	8.51	9.22
Prodh1	25.57	28.47	21.62	28.94	25.3	32.5	20.6	27.15
Gsc2	0	0	0	0	0	0	0	0
Ess2	10.25	11.22	8.33	8.89	7.55	9.39	7.56	8.14
Scarf2	8.02	7.83	14.46	8.89	3.96	4.91	4.86	5.05
Foxo3	13.07	10.17	4.41	14.91	7.21	10.96	5.64	5.6
Sesn1	10.73	16.65	12.82	15.75	19.57	14.89	13.63	12.85
Cep57l1	6.34	7.51	9.7	7.04	3.21	3.21	4.54	4.47
Cd164	221.44	197.88	216.59	197.59	182.59	174.87	161.48	161.51
Smpd2	17.08	12.11	15.37	15.12	14.02	18.01	16.44	16.29
Mical1	2.35	3.58	2.76	3.2	1.33	1.79	1.18	1.96
Zbtb24	2.69	1.71	3.24	2.36	2.13	2.6	1.89	1.83
Fig4	13.88	12.42	9.64	11.23	11.32	12.51	10.56	12.39
Sec63	42.51	35.58	31.72	35.99	31.01	34.66	25.45	24.96
Sobp	0.06	0.19	0.12	0.24	0.06	0	0	0.17
Cd24	290.49	239.06	399.5	226.14	131.64	130.61	110.12	117.13
Atg5	19.14	19.83	25.57	24.27	19.7	19.89	22.26	22.96
Prdm1	0.92	0.87	0.97	0.97	0.61	0.29	0.66	0.31
Hace1	5.56	5.3	3.06	3.86	2.73	2.91	1.9	2.57
Ermap	0.09	0	0	0	0	0	0	0
Rtraf	179.24	180.67	201.87	168.22	169.33	171.75	161.3	172.49
Nid2	17.95	16.8	12.95	17.84	13.97	15.09	9.2	9.01
Grik2	3.44	2.22	3.84	1.28	0.92	0.88	0.73	0.51
Ctnna3	0.62	0.64	0.98	0.7	1.57	0.94	0.79	0.59
LOC108349010	0	0	0	0	0	0	0	0
Mypn	0	0.26	0.15	0.12	0.03	0.17	0.08	0.03
Atoh7	0	0	0	0	0	0	0	0
Pbld1	177.88	177.98	119.6	163.9	209.68	211.27	169.02	183.33
Dna2	14.43	14.9	11.98	14.3	11.66	12.24	9.25	9.81
Slc25a16	14.43	14.9	11.98	14.3	11.66	12.24	9.25	9.81
Supv3l1	24.49	20.89	14.74	22.23	19.36	26.09	18.36	19.56
Srgn	33.13	39.6	34.65	35.58	22.75	21.65	24.67	25.75
Kifbp	30.17	23.36	19.67	28.69	27.2	29.33	21.33	25.79
Ddx50	28.17	23.32	29.75	31.58	21.59	21.45	19.23	17.33
Ccar1	20.78	19.51	16.74	20.68	16.69	19.79	14	15.32
Zup1	6.37	8.76	6.88	7.58	6.31	6.73	6.03	6.18
Gprc6a	0	0	0	0.05	0	0	0	0
Vgll2	0	0	0	0	0	0	0	0
Ros1	2.37	2.93	2.06	3.67	5.27	1.28	2.38	0.81
Dcbld1	10.79	11.82	9.61	15.5	9.34	12.62	6.52	11.43
Gopc	12.77	13.03	11.17	11.64	12.28	12.14	9.75	10.04
Nepn	0.29	0	0	0	0.09	0	0.08	0
Nus1	24.19	21.71	24.64	25.84	18.74	19.87	16.39	18.02
Slc35f1	1.06	0.65	0.32	0.4	1.14	0.72	0.19	0.21
Cep85l	1.45	0.51	0.31	0.52	0.68	0.6	0.46	0.41
Asf1a	19.89	15.48	22.85	21.27	16.65	13.61	15.15	14.01
Numa1	22.53	18.56	15.88	21.22	14.75	15.81	10.54	11.65
Nelfe	37.69	27.64	44.51	34.75	29.6	31.46	27.82	34.21
Skic2	20.52	18.27	16.06	19.38	16.37	16.95	14.43	17.26
Dxo	13.13	16.78	14.31	14.75	12.69	12.11	12.11	8.58
Cyp21a1	0.84	0.95	1.3	0.48	0.4	0.23	0.42	0.24
Atf6b	37.61	38.88	40.94	44.9	37.18	37.19	23.14	33.4
Fkbpl	13.04	12.67	11.14	9.8	12.38	12.81	11.89	13.87
Prrt1	4.49	4.97	6.94	5.24	4.31	5.5	6.29	5.82
Ppt2	46.18	48.26	40.46	51.75	49.77	51.58	45.96	43.4
Egfl8	26.77	21.51	31.9	23.93	18.3	15.15	18.53	16.93
Agpat1	108.05	102.29	89.53	110.84	91.59	101.43	91.26	94.19
Rnf5	167.77	169.31	136.01	165.14	180.7	183.24	169.84	161.93
Ager	3.64	0.41	5.89	5.26	6.16	0.63	5.01	7.21
Pbx2	18.37	19.47	21.97	24.79	16.35	18.73	15.45	16.78
Gpsm3	9.96	9.76	14.79	9.86	5.95	5.99	6.72	4.94
Notch4	3.92	4.68	3.58	5.61	2.96	3.38	3.09	3.08
Btnl7	0	0	0	0	0	0	0	0
RT1-Ba	232.8	170.83	218	272.75	136.3	100.78	133.75	111.96
RT1-DOb	9.16	7	9.94	10.52	5.42	4.94	5.66	5.95
Tap2	23.05	25.83	30.37	27.41	10.38	12.24	12.24	17.45
Psmb8	71.39	84.17	95.61	93.27	38.15	28	36.9	40.28
Tap1	16.71	15.32	18.68	17.81	7.43	9.32	7.77	9.64
Psmb9	65.15	72.16	83.06	82.35	32.06	31.41	37.64	45.64
Brd2	57.99	43.55	32.83	39.92	35.07	35.56	21.98	37.81
Col11a2	1.1	0.76	0.97	1.6	0.93	1.17	1.16	1.13
Rxrb	31.72	23.46	22.33	35.04	22.74	23.77	20.58	18.68
Slc39a7	67.78	60.94	63.98	71.24	51.42	55.61	54.05	54.83
Hsd17b8	87.27	111.68	101.91	86.74	102.28	78.68	74.12	84.96
Ring1	36.56	31.73	31.97	35.49	31.87	40.85	29.34	34.24
Vps52	26.64	23.94	22.79	35.43	28.54	33.39	21.36	18.76
B3galt4	6.32	2.35	5.63	3.45	3.29	4.46	3.4	5.69
Rps18	6.32	2.35	5.63	3.45	3.29	4.46	3.4	5.69
Pfdn6	134.65	117.77	138.35	107.1	122.84	126.59	136.81	126.65
Rgl2	21.66	17.82	21.11	19.54	14.85	18.16	11	12.27
Zbtb22	14.75	13.27	13.77	14.83	7.8	10.31	8.81	9.95
Daxx	22.6	21.11	17.75	35.95	13.95	19.21	17.3	19.15
Kifc1	12.64	8.14	3.18	6.16	6.27	4.81	6.08	6.3
Phf1	25.89	23.49	28.35	29.25	21.36	28.94	24.54	26.65
Cuta	157.78	180.26	182.83	193.08	153.24	160.76	153	139.4
Syngap1	4.64	4.86	3.67	4.85	2.58	3.52	2.42	2.3
Bak1	29.55	22.75	40.89	36.08	10.98	13.77	15.43	20.52
Ggnbp1	0.5	0.78	0.12	0.48	0.12	0.68	0.32	0.59
Grm4	0.17	0.59	0.07	0.07	0.2	0.07	0.14	0.27
Hmga1	18.85	24.8	28.06	6.92	6.72	12.16	5.11	3.37
Rps10	609.1	560.17	926.74	637.93	475.96	497.09	533.56	616.88
Spdef	0	0	0	0	0	0	0	0
Snrpc	71.06	75.9	81.61	71.76	58.55	58.93	54.64	57.64
Bltp3a	5.03	4.15	1.76	5.09	3.15	5.86	1.63	2.02
Anks1a	10.76	12.07	8.64	10.92	9.46	11.74	8.46	8.75
Tcp11	2.17	3.29	11.4	4.74	1.47	1.89	2.19	1.89
Scube3	8.98	9.36	5.89	10.21	8.17	8.17	3.19	2.6
Zfp523	16.02	16.68	17.86	16.14	14.86	15.03	14.94	15.53
Def6	3.06	1.59	3.04	3.16	1.77	1.53	1.58	2.45
Ppard	14.66	11.32	10.3	11.42	23.97	50.1	32.16	38.26
Fance	7.82	10.68	12.47	10.24	7.37	8.23	10.87	10.21
Rpl10a	609.63	671.35	914.58	714.45	459.43	426.07	468.37	489.7
Tead3	6.49	6.34	9.77	6.91	5.62	4.48	3.8	5.5
Tulp1	0	0	0	0	0	0	0	0
Armc12	0	0	0	0	0	0	0	0
Clps	0	0	0	0	0	0	0	0
Srpk1	21.99	19.11	13.35	19.59	13.97	17.77	10.6	11.54
Slc26a8	1.79	1.25	1.42	1.32	3.47	1.16	1.8	1.04
Mapk14	53.14	53.07	53.43	55.58	55.26	58.25	56.31	51.67
Mapk13	7.4	7.85	11.53	6.57	3.87	1.78	3.07	3.46
Kctd20	11.03	10.23	5.62	15.15	12.52	8.52	7.23	5.13
Stk38	29.29	26.25	30.08	33.84	19.66	26.31	22.4	24.98
Srsf3	83.74	79.26	84.03	91.41	54.56	64.85	63.8	65.96
Cdkn1a	37.34	34.29	48.37	32.91	17.07	19.98	19.3	25.11
Cpne5	0.18	0.07	0.07	0.17	0.13	0.13	0.06	0
Ppil1	33.95	24.26	40.43	29.6	24.51	21.52	23.65	24.48
RGD735065	75.49	82.28	71.02	79.1	99.2	89.12	88.9	84.85
Pi16	2.81	5.48	10.5	4.6	4.11	1.68	1.69	2.76
Mtch1	251.28	234.4	267.36	258.39	194.7	193.01	182.97	204.96
Fgd2	7.2	6.14	5.64	7.85	4.59	3.63	4.85	6.02
Pim1	5.32	4.53	7.46	6.71	4.14	2.74	3.36	4.03
Cmtr1	32.45	30.23	30.17	35.52	29.19	36.03	23.75	27.53
Mdga1	0.14	0.23	0.34	0.3	0	0	0.15	0.13
Btbd9	8.9	9.18	3.97	9.89	8.62	9.52	6.83	5.61
Glo1	122.68	116.75	116.55	119.76	122.23	128.92	110.82	114.68
Dnah8	0.08	0	0	0.07	0.02	0	0	0.01
Frk	8.58	8.2	9.64	10.19	4.2	3.85	2.41	3.3
Nt5dc1	10.49	7.92	8.9	9.94	8.27	9.88	7.66	8.59
Tspyl4	4.33	4.68	1.64	3.74	2.9	4.52	2.51	1.97
Fam241b	29.61	33.05	30.71	28.45	25.24	22.47	21.12	24.23
Col13a1	1.18	1.23	1.09	1.92	0.59	0.33	0.81	1.25
Nodal	0	0	0	0	0.08	0	0	0
Sar1a	138.03	121.38	127.09	139.12	95.81	102.28	90.52	100.06
Npffr1	0	0	0	0	0	0	0	0
Lrrc20	7.47	7.7	4.91	8.39	9.01	10.1	9.41	10.77
Pald1	3.34	2.64	6.3	4.76	1.95	1.78	1.53	1.82
Prf1	1.47	0.78	0.9	2.56	1.2	1.33	0.91	0.96
Adamts14	1.56	1.58	1.72	1.81	0.64	1.21	1.46	1.21
Tbata	0	0	0	0	0	0	0	0
Sgpl1	25.89	23.53	23.95	22.88	13.93	15.76	12.75	13.04
Unc5b	6.06	5.31	9.02	6.57	2.18	2.58	2.95	2.35
Slc29a3	40.99	38.44	31.19	36.17	54.21	55.4	54.88	56.73
Vsir	24.77	18.42	26.13	23.36	12.34	11.22	11.37	10.62
Psap	613.03	493.96	441.71	560.02	441.68	485.33	382.86	436.03
Chst3	1.37	1.32	0.76	1.69	0.67	1.28	0.91	0.93
Anapc16	25.94	24.61	28.64	28.09	24.83	27.08	20.79	25.96
Marcks	9.75	7.7	11.42	8.98	5.51	6.05	8.28	6.51
Calhm4	0.2	0.64	0	0.2	0	0	0	0.39
Cdc40	17.45	12.88	12.27	13.23	12.79	10.5	9.97	12.51
Ddo	16.29	11.22	9.67	12.49	13.02	16.71	14.6	11.88
Cdk19	11.73	9.17	9.35	8.81	7.94	7.52	6.32	5.72
Amd1	48.84	48.78	38.05	46.6	49.91	55.56	48.56	43.98
Gtf3c6	25.68	19.88	19.8	26.77	18.67	18.67	14.35	19.37
Rpf2	12.86	12.32	20.5	14.34	10.72	13.87	9.84	12.26
Slc16a10	11.18	14.04	9.1	13.88	13.61	16.53	7.81	11.21
RGD1310495	41.4	36.41	18.17	43.94	42.67	52.95	29.63	35.96
Naglt1	214.97	232.27	111.92	246.13	212.39	217.6	149.09	151.94
Rev3l	4.31	3.91	2.97	3.76	2.25	2.92	2.15	2.18
Traf3ip2	9.94	9.66	7.13	10.04	8.15	9.43	7.32	7.88
Fyn	12.31	11.97	13.38	13.7	8.41	8.71	6.92	8.63
Ccn6	1.09	1.24	0.72	0.86	1.02	0.75	0.7	0.85
Tube1	2.36	1.71	1.26	2.84	1.69	1.42	0.98	1.43
Lama4	6.05	5.67	4.14	5.27	3.06	3.97	1.65	2.33
Hdac2	39.25	36.57	35.02	37.56	31.05	33.16	25.69	30.4
Hs3st5	0	0	0	0	0	0.05	0	0
Pcdh15	0	0	0	0	0	0	0	0
RGD1559903	0	0	0	0	0	0	0	0
Ipmk	31.95	30.72	22.96	33.79	35.09	43.67	34.22	35.53
Cisd1	536.4	523.51	443.1	540.43	688.79	659.35	560.68	649.74
Ube2d1	6.71	6.28	8.88	9.2	5.14	4.36	4.27	3.19
Tfam	43.22	43.48	46.06	47.93	35.41	40.48	33.44	33.95
Bicc1	46.47	39.67	45.74	42.25	27.33	35.1	23.84	21.29
Mdga2	0	0	0	0.05	0	0	0	0
Dynlt2b-ps1	0	0	0	0	0	0	0	0
Cdk1	22.32	22.64	12.95	18.45	3.62	4.68	4.41	6.4
Rhobtb1	23.89	23.05	18.17	28.88	23.5	28.91	20.6	22.05
Cabcoco1	12.74	15.23	24.16	14.69	12.09	13.05	10.11	12.01
Arid5b	8.69	11.91	8.26	8.18	6.27	6.52	3.01	4.78
Rtkn2	0.23	0.24	0.18	0.22	0.14	0.04	0	0
Zfp365	0.64	0.86	1.13	1.21	0.48	0.22	0.5	0.4
Egr2	3.31	2.56	6	3.75	0.23	0.79	0.65	1.24
Nrbf2	16.81	13.72	14.88	15.66	12.96	13.53	15.6	15.66
Reep3	33.95	28.78	25.27	28.73	23.87	23.34	17.92	18.54
Jmjd1c	11.5	9.89	9.18	11.02	7.39	7.17	5.64	5.59
Nr5a2	0.09	0.19	0.12	0.3	0.06	0.11	0	0.03
Ptprc	11.24	10.95	7.94	11.87	6.52	5.46	5.48	4.16
Nek7	27.58	21.98	9.91	16.88	22.39	20.91	16.81	11.83
Acacb	5.3	5.67	4.14	5.76	3.88	3.75	2.91	2.78
Hps4	12.33	9.54	7.67	10.09	11.22	10.22	8.82	9.77
Srrd	15.31	8.28	12.28	10.07	10.17	8.27	7.97	8
Tfip11	15.9	18.51	13.35	17.24	14.84	17.7	12.4	14.95
Tpst2	33.38	30.87	39.45	34.29	29.12	31.08	29.21	29.24
Pitpnb	46.35	50.78	37.58	46	39.01	45.41	26.84	32.03
Foxn4	0.18	0.3	0.06	0.11	0.22	0	0.64	0.33
Ung	45.86	43.29	36.31	40.15	36.43	40.58	34.18	44.57
Svop	0.28	0.08	0.07	0.13	0.46	0.13	0.41	0.46
Ssh1	5.73	5.79	2.14	4.67	3.88	3.89	1.72	1.61
Coro1c	40.21	38.1	47.14	38.49	29.42	31.05	28.39	30.41
Selplg	10.13	10.81	7.17	13.03	9.35	3.61	6.58	3.22
Tmem119	7.4	8.08	16.8	12.25	2.56	4.09	4.68	5.35
Iscu	323.34	298.44	265.36	310.87	349.07	340.74	324.02	324.86
Sart3	12.16	10.41	9.63	11.59	7.98	9.4	8.08	7.67
Cmklr1	5.09	5.75	4.45	4.24	2.33	2.18	1.86	1.86
Sgsm1	2.09	1.86	1.62	1.83	0.81	1.41	0.88	1.17
Pou1f1	0	0	0	0	0	0	0	0
Htr1f	0.12	0.52	0.12	0.12	0	0.34	0	0
Cggbp1	21.67	20.04	20.43	18.07	14.6	17.24	15.08	14.36
C11h3orf38	16.31	14.64	14.01	12.97	12.43	14.96	11.5	13.6
Or2j3	0	0	0	0	0	0	0	0
Clic2	18.94	14.55	19.66	24.44	14.35	15.95	14.46	17.14
Tmlhe	96.88	54.84	37.85	71.53	138.88	98.71	67.12	78.72
Or2g1	0	0	0	0	0	0	0	0
Olr1869	0	0	0	0	0	0	0	0
RT1-M3-1	14.16	17.19	22.33	15.22	9.63	8.08	12.58	7.65
Or11a4	0	0	0	0	0	0	0	0
Ubd	0	0	0.19	0	0	0	0	0
Gabbr1	13.13	13.09	14.43	12.97	8.3	9.08	11.13	9.25
Mog	0.22	1	1.53	0.62	0.41	0.39	0.27	0.31
RT1-S3	84.3	77.63	78.61	98.07	52.44	72.86	65.48	72.78
Znrd1as1	14.09	12.24	18.25	12.61	21.4	17.51	12.71	10.39
Polr1h	27.13	31.92	34.75	29.97	24.81	24.61	34.32	23.53
Ppp1r11	47.36	49.69	50.18	50.52	40.45	48.09	41.93	46.14
Rnf39	0.33	0.84	1.31	0.55	0.39	0.22	0.72	1.14
Trim10	0	0	0	0	0	0	0	0
Trim40	0	0	0	0	0	0	0	0
Trim39	13.24	11.26	9.23	11.36	7.13	9.2	8.48	10.08
Rpp21	60.77	62.53	82.29	72.29	35.74	50.86	46.18	46.85
RT1-N3	10.08	11.18	9.53	11.6	12.29	7.29	8.6	10.77
Ranbp2	21.13	19.82	14.21	20.28	18.33	22.52	13.46	13.77
Gnl1	51.37	47.85	54.95	54.99	42.73	41.46	37.56	45.48
Abcf1	36.23	44.32	33.17	44.48	34.33	34.51	29.38	36.16
Man1a1	22.63	19.59	13.97	21.25	19.56	24	13.58	16.29
Msl3l2	2.73	1.76	3.21	1.2	1.61	2.49	1.06	2.27
Tbc1d32	1.35	1.21	0.85	0.95	0.86	0.72	0.33	0.6
Mrps18b	72.72	81.99	73.67	62.49	69.28	75.3	74.74	76.7
Gja1	35.41	23.48	59.24	40.85	11.98	11.68	15.73	15.97
Hsf2	9.23	8.47	7.43	8.73	6.29	7.8	6.54	6.49
Atat1	23.18	21.53	15.8	17.74	11.83	11.53	11.42	10.69
Pkib	4.23	3.38	8.47	4.93	0.63	0.93	1.17	2.27
Fabp7	0	0	0	0	0	0	0	0
Smpdl3a	47.81	46.01	33.36	43	24.05	27.57	18.44	18.63
Ppp1r18	4.19	3.98	7.44	4.55	1.25	1.54	1.32	1.95
Nrm	4.19	3.98	7.44	4.55	1.25	1.54	1.32	1.95
Gcc2	12.81	10.75	7.28	11.99	8.28	10.17	6.9	8.1
Dse	9.36	10.36	13.18	14.34	5.3	5.6	5.17	4.57
Calhm5	0.07	0.14	0.33	0.27	0	0.06	0.06	0.13
Flot1	83.52	94.02	147.71	80.99	67.58	65.26	77.48	71.49
Ier3	55.13	63	107.66	52.4	24.46	30.45	32.08	36.86
Gtf2h4	10.12	10.29	13.38	10.6	9.87	8.82	9.7	10.21
Vars2	18.87	16.91	16.12	17.97	12.03	15.86	12.62	14.02
Lta	0.26	0.14	0	0	0.12	0	0	0
Nfkbil1	8.1	11.98	13.91	14.05	14.07	11.68	10.74	14.81
Atp6v1g2	1.66	2.2	1.32	2.85	1.35	1.84	1	2.53
Ddx39b	146.87	150.87	145.28	143.24	96.35	123.63	109.53	119.4
Ddah2	73.03	74.56	152.78	99.43	50.09	43.1	56.98	56.8
Ly6g5c	0	0	0	0	0	0	0	0
Csnk2b	146.02	134.2	148.14	136.64	118.69	130.73	140.61	146.83
Gpank1	14.72	18.92	14.88	15.55	15.31	12.85	14.26	14.14
Apom	608.46	748.86	418.18	479.32	1036.24	898.39	927.53	953.38
Bag6	61.58	53.29	54.69	62.79	48.12	52.42	39.94	40.76
Prrc2a	54.95	50.97	46.21	61.1	34.8	42.04	33.17	32.81
Aif1	94.34	92.43	118.46	97.34	67.14	59.2	77.26	71.64
Ncr3	0.62	0.43	0.98	1.2	1.18	0.19	0	0
Lst1	9.49	10.78	22.86	12.39	4.28	7.63	3.86	5.65
Msh5	0.93	0.49	0.62	0.98	0.87	0.71	0.87	0.83
Sapcd1	3.37	1.28	2.69	0.98	0.19	0.56	1.56	1.58
Vwa7	2.88	2.75	2.73	2.13	1.2	1.39	0.84	1.15
Zic3	0	0	0	0	0	0	0	0
Rbmx	19.48	14.52	14.17	16.47	11.65	12.71	11.08	7.83
Vars1	28.08	35.41	40.09	34.77	21.18	24.2	26.12	27.15
Arhgef6	4.92	3.54	2.08	4.2	2.36	2.22	1.29	1.19
Cd40lg	0.19	0.38	0.23	0.24	0.12	0.06	0.26	0.29
Brs3	0	0	0	0	0	0	0	0
Fhl1	23.74	18.36	29.12	21.47	20.55	13.2	9.54	12.17
Slc44a4	55.1	50.51	53.75	46.99	33.85	40.13	28.79	32.41
Slc9a6	7.56	7.33	7.33	6.69	7.73	9.85	5.25	7.04
Auts2l1	0.31	0.63	0.43	0.1	0.14	0.05	0.13	0.15
Caln1	2.87	2.52	2	3.33	2.52	1.96	0	2.78
Sbds	76.32	75.27	80.25	82.99	78.35	70.33	67.7	66.04
LOC304239	0	0	0.07	0.2	0	0.13	0.06	0.07
LOC102548389	4.34	5.4	3.14	3.5	2.36	2.62	3.1	2.47
Tmem248	69.44	78.74	86.08	77.8	71.11	73.65	61.71	77.87
Fry	2.61	2.21	1.81	2.81	2.79	2.27	1.12	1.02
Rabgef1	8.51	6.52	7.31	7.35	4.23	7	7.19	6.58
