0	0	0	1	1	1
Drp2	0.031402118	0.015701059	0.083738981	0.005233686	0.037508085	0.02529615
Tspan32	0.096937793	0.081379876	0.138824494	0.117282762	0.099331319	0.069412247
Lhx2	0.091708051	0.118880807	0.016982972	0.118880807	0.123975699	0.100199538
Clec2g	0	0.010482079	0.00262052	0	0.00262052	0.015723119
Gmpr	8.796658483	8.067618148	7.566603646	6.477860591	9.210958937	8.369511503
Glra1	0	0	0	0	0	0
Mid2	1.262439117	1.20175377	1.011422454	0.944300782	0.816493763	1.005905604
Trim25	8.352678625	6.805838265	6.267750461	7.233715313	4.783146763	4.758511418
Dgke	0.309561905	0.249962342	0.276648714	0.319346907	0.290881445	0.389621018
Scpep1	21.26828098	20.81288788	24.43112839	18.04139392	20.23653098	18.69957926
Mnt	3.342525365	3.577937185	4.085846249	3.240943552	3.281253795	3.260292469
Itgb2	4.722777677	4.561440551	7.465508812	4.206987775	3.026293356	2.92851328
Hddc2	0.333898891	0.557207067	0.848571067	0.455123329	0.737980352	0.593361724
Tpd52l1	2.266945701	2.599656638	3.107181795	3.236882668	3.518841089	2.757553353
Pemt	0.219847162	0.241122693	0.351046274	0.290765601	0.294311523	0.322678899
Cdh1	27.03047474	25.05195882	33.71958752	18.24866953	19.92543323	22.07032064
Cdh4	0.125423125	0.111030307	0.121310891	0.05140292	0.085328847	0.123367008
Ckmt1	9.149421969	10.45562824	19.89797519	8.790738324	11.1012588	10.2942206
Bcl6b	0.852584947	0.772341658	1.117387801	0.73823826	0.662007135	0.760305165
Clec10a	0.373159666	0.429776995	0.802936661	0.424629965	0.424629965	0.396321301
Alox12	0.557035261	0.480328766	0.77802302	0.394490546	0.447454554	0.553382571
Comt	39.62791303	43.3729556	30.42589263	41.00099709	48.3525952	44.59281998
Rtca	3.896983325	4.012067354	5.182749718	4.531929692	4.551771766	4.448592982
Dbt	7.516329335	7.603236197	4.80884634	9.192071897	6.571495763	7.159788365
Dazap2	34.7561978	36.56218232	37.76359937	31.05933205	35.42250833	35.34018424
Mcts1	2.602431353	3.015591075	2.982348338	3.424001834	3.447746646	3.348018437
Rem1	0.602109391	0.626332182	1.532956668	1.384159519	1.41184271	1.186916788
Rnf17	0.004781682	0	0	0.007172523	0.004781682	0.015540467
Trappc10	4.554576217	3.597215678	3.046480948	3.034548362	2.5499018	3.008847408
Ccm2	2.263013974	2.171435171	3.184907256	2.157189579	2.136838734	2.250803466
Wap	0	0	0	0	0	0
Tbrg4	3.685901453	3.443673537	3.60717738	3.861516692	4.7032587	4.321749732
Tmprss2	12.33525924	10.87521737	11.88774466	8.330105902	9.143397243	9.566390477
Mx1	0.55329426	0.504604366	0.442635408	0.535588844	0.312057963	0.323123848
Fap	0.031623962	0.040847618	0.047435944	0.068518585	0.039529953	0.047435944
Gcg	0	0.004993721	0	0	0	0
Ndufa9	15.9297194	17.8188435	20.4749804	21.526072	22.30728874	19.22148264
Egfl6	1.189174237	1.208487972	3.03777456	1.989314675	3.746864534	3.749623639
Lck	0.815089907	0.677543486	1.268483668	0.690279265	0.634241834	0.634241834
Tssk3	0.011657218	0.005828609	0.011657218	0.023314437	0.040800265	0.005828609
Cttnbp2	0.4613771	0.391241021	0.483347438	0.489262529	0.57967892	0.738541365
Galnt1	10.00742316	10.46838916	7.480896905	10.65629026	8.401477099	9.363963293
Myf5	0	0	0	0	0	0
Mkrn2	0.749789628	0.805171817	0.937237035	0.963863087	0.843513332	0.985163929
Pparg	0.219801532	0.171798898	0.16674599	0.272857074	0.401706248	0.576031601
Raf1	2.231101351	1.691582461	1.679593152	1.808205736	1.455066099	1.710111392
Septin1	0.69394835	0.62104327	1.274488798	0.704749102	0.996369421	0.828957756
Pdgfb	6.574884123	6.859969091	9.897289436	7.973414152	10.15010063	10.0712092
Acvrl1	2.959758198	2.450721771	4.220979038	2.699117553	2.239060576	2.434978376
Tamalin	2.42938038	2.333966649	3.387187449	1.475243071	1.328452716	1.277076091
Acvr1b	5.618262133	5.295722888	6.827362129	4.321350405	5.150495794	5.099835179
Tom1l2	4.035068221	3.746484228	3.931212035	3.659653646	3.687745893	4.032514381
Gpa33	0.032650415	0.021766943	0.016325207	0.005441736	0.040813019	0.048975622
Zfp385a	1.509922657	1.708674755	2.135843444	1.477291716	2.518515395	2.331629093
Itga5	2.679955058	2.580137319	3.805173209	2.232287622	2.038701703	2.078023843
Gabra2	0.007812167	0.017577377	0.014647814	0.005859126	0.006835646	0.019530418
Wdr77	1.088039162	1.03872294	1.374689706	1.069545579	1.268351601	1.169719156
Adora3	0.088030912	0.064022482	0.182063932	0.040014051	0.030010538	0.072025292
Atp5pb	16.05169163	18.68698974	20.4462784	21.80391129	23.72131784	19.65932387
Sox9	5.595013791	5.540885957	2.125419621	2.13985371	2.02798952	2.112789793
Hnrnpd	1.437543958	1.788560338	2.823348508	1.927546592	3.807411768	3.481757844
Dynlt1c	0.211354599	0.150121023	0.215305152	0.215305152	0.274563451	0.223206259
C1d	1.917911525	2.252192112	2.36797645	2.321289217	2.550990403	2.031828373
Gm2a	22.71991029	23.52074735	18.58375857	21.90461115	22.94768787	22.31135684
Krit1	0.626469471	0.578673435	0.588915443	0.806387406	0.556482418	0.677679509
Clcn4	3.461031557	2.979027665	3.029490166	2.95814663	2.491803514	2.644931104
Vmn2r88	0	0	0	0	0	0
Grm6	0	0	0	0	0	0
Sema4f	0.056413004	0.07192658	0.095902107	0.031027152	0.06346463	0.047951054
Hk2	1.393632281	1.181150229	1.89359005	0.747436865	0.512456713	0.646195416
Myo18a	6.994011237	5.944956072	5.454621641	5.505329851	5.830978904	6.839560543
Sez6	0.005163952	0.007745928	0.018073832	0.010327904	0.01290988	0.007745928
Haao	3.571725911	3.676917304	2.742945245	5.06512492	5.73293088	5.281882941
Cd52	3.218060103	4.160851148	9.48447792	4.248844979	5.70074319	3.475756322
Abhd15	0.452307758	0.2605686	0.20403013	0.304816098	0.194197353	0.228612073
Hoxb6	8.019026688	8.573634882	14.85286326	6.89081687	12.216575	11.03518358
Loxl3	0.716401033	0.656430811	0.893070066	0.633739375	0.7228843	0.614289574
Tcl1b5	0	0	0	0	0	0
Btn1a1	0	0	0	0	0.003622539	0.007245079
Kat2b	4.851625579	4.707533066	3.73720795	5.040172166	3.513404685	4.143426206
Rab5b	10.03392095	9.795948313	9.296916138	7.854872986	8.156778572	8.242022502
Cryba1	0	0	0	0	0.004680439	0.009360878
Dnmt3l	0.004993721	0.03495605	0.064918379	0.002496861	0.079899543	0.022471746
Aire	0.005851467	0.005851467	0.007801955	0.011702933	0.031207821	0.021455377
Icosl	2.04440361	1.803790547	2.517555472	1.903911419	1.826398486	1.93943818
Spg7	9.090463047	8.102979504	6.844681077	9.29357421	7.779322691	7.645566559
Sult5a1	0.17220711	0.146882535	0.362985576	0.207661515	0.11480474	0.10467491
Rpl13	21.95923472	28.18648039	54.81471186	24.39435802	37.00697425	26.38960664
Chmp1a	13.79257006	14.36032505	13.17921225	12.72090401	15.7922533	14.13459113
Rpa1	2.745903992	2.636228333	3.39994542	2.586740536	3.101681129	3.120406241
Serpinf1	1.154356181	1.233421672	2.51428264	0.790654918	1.223933813	1.116404745
Tubgcp3	1.703194718	1.388852544	1.368825203	1.51162885	1.541234484	1.817263485
Oprm1	0	0	0.002784852	0.000928284	0.001856568	0.002784852
Polr3d	3.416618812	3.654501224	3.301598745	2.776166166	2.561810586	2.488615998
Tcf7	1.077452877	0.946478101	1.633477871	0.479417106	0.864927768	0.68699977
Ddx3x	17.48587186	18.33273774	24.08831539	18.12208162	15.34820706	17.89021851
Il12rb1	0.141760864	0.118134053	0.087237455	0.16175278	0.092689795	0.049071068
Slc5a5	0.005096052	0.015288155	0.066248673	0.028028285	0.010192104	0.017836181
Kcnn3	0.048542929	0.056395461	0.068531193	0.038548796	0.064247994	0.059964794
Usp32	3.425279355	3.120248805	2.658817242	3.140648938	2.366415345	3.23682099
Car4	4.762501455	6.470171299	4.811834139	9.073419106	13.16423709	12.31799181
Txnrd3	3.525116553	3.83290658	3.275201573	2.412337223	3.838167948	3.561946129
Fasl	0.046219637	0.023109819	0.123252366	0.023109819	0.100142548	0.030813092
Zfp512b	2.546032369	2.37841492	1.947868138	2.256810104	3.179253845	3.545163833
Dnajc5	10.21288355	8.408085261	9.127000157	7.762134862	7.458473794	8.122665317
Tpd52l2	3.28405043	3.865086256	5.353616181	4.477569897	4.619833824	3.81566826
Fmr1	1.895526648	1.873892015	1.829790649	2.022838139	1.521081085	1.893030344
Bcl11a	0.030578631	0.016988129	0.055494553	0.035108799	0.023217109	0.018120671
Il4	0.066884122	0.200652366	0.218893491	0.194571992	0.352661735	0.24321499
Pxmp4	17.86571673	18.28977894	10.43145107	13.7017613	14.28394839	11.8258251
Dlg3	1.058325431	0.869384341	1.391525597	1.152795977	1.35067347	1.399185371
Gnb1l	0.182138858	0.221042303	0.316532578	0.226347318	0.353667685	0.300617532
Dbh	0	0	0.011085616	0	0	0
Mmp11	1.361603399	1.205838119	2.161914667	1.119898654	1.890668231	1.654334702
Smarcb1	2.085774794	2.129992843	3.079269689	2.025562982	2.607924099	2.605101671
Vpreb3	0.1129081	0.086852384	0.138963815	0.034740954	0.060796669	0.156334292
Hip1r	4.801970383	4.530638301	5.785042962	4.815132014	5.193782008	5.524847645
Nsun5	0.815708258	0.69300638	0.981615022	0.812251867	0.933225549	0.976430436
Top1mt	3.564153173	3.874555857	3.052901694	4.283557041	4.721772595	4.590307929
Hoxa10	3.406331919	4.138704689	4.026909468	4.923552767	6.050631111	5.373015183
Hoxa4	0.262104585	0.407198195	0.285506781	0.234021951	0.594415756	0.43060039
Mmp14	5.776973224	5.111025282	9.00031148	3.086894035	3.681490412	3.946868164
Slc7a7	5.6084056	5.473371757	5.581398831	6.794452851	8.549892806	8.248317224
Oxa1l	4.974862479	4.978210301	5.659491939	4.998297229	6.52490375	5.902208985
Heatr6	1.549307712	1.221547191	1.359857482	1.249441703	1.261064417	1.457488275
Ccl3	0.175314826	0.253232526	0.301931089	0.0779177	0.097397125	0.058438275
Wfdc18	0.709370408	1.180245593	0.238495223	0.88671301	1.033479301	0.868367224
Icam4	0	0	0	0	0	0
Ilf2	1.080833383	1.291261121	2.010367482	1.185177715	1.581686181	1.504297467
Chtop	5.559054078	5.542643586	8.326273248	6.024701781	7.115999482	6.607274238
Snapin	3.531577237	3.886689708	5.375555757	3.916010921	5.219175953	5.127954401
S100a4	0.140525373	0.306600814	0.536551425	0.35770095	0.498226323	0.242725644
S100a3	0.005588479	0.008382719	0.00279424	0.019559677	0.011176959	0.008382719
S100a5	0	0	0	0	0.034539907	0
S100a6	7.13316027	9.594564465	27.56117779	9.310766198	22.85667576	12.55807328
Scn4a	0	0.002119193	0.014834353	0.004238386	0.013774756	0
Icam2	0.854209621	0.834617657	1.112823543	0.963924618	0.740576231	0.642616412
Mapk7	1.361724417	1.422849203	1.989951392	1.341349488	2.035794982	1.920337051
Epn2	4.353930956	3.78025667	4.58511313	3.267945555	2.799873004	3.090991298
B9d1	1.405013147	1.493997313	2.608641076	1.957651651	2.842809933	2.112203097
Sec24b	4.35615924	3.866633522	4.528422721	3.71172032	3.307706689	4.032700475
N4bp3	3.760393049	3.547076207	4.799628946	2.734831308	3.060276234	2.310932455
Rmnd5b	9.701222426	9.773722664	8.420384874	6.428354504	8.030264542	7.757525548
Nhp2	9.784739592	10.47481437	10.78079093	11.12582832	14.80405711	9.92145252
Vps9d1	2.475773311	2.346917273	2.165939692	2.367186762	2.821802446	2.911567327
Zfp276	1.261424868	1.198016345	0.917399904	1.428715439	1.304596628	1.608148067
C1ql4	0.106291056	0.21764359	0.161967323	0.151844365	0.440348659	0.298627251
Mfsd10	4.165985353	4.823365467	5.418874512	3.155424549	4.653220026	4.142783702
Luzp1	4.6739238	3.424968955	4.410889127	2.767382274	2.296495027	2.924651256
Slc13a2	6.749200838	6.272859441	3.956108099	7.275032251	6.950254026	6.925509018
Kctd10	4.477480172	4.346332857	5.894240606	3.566837546	2.501034717	2.992375363
Poldip2	6.237890683	6.774313783	7.016887465	6.638235864	8.521633146	7.539505558
Sebox	0	0	0	0	0	0
Ift20	3.008708972	3.791462526	5.997849105	4.363851062	6.115262138	4.349174433
Col6a1	8.767079944	7.736560541	17.73174708	5.007813296	5.55288141	6.094542848
Pcbp3	3.876571629	4.052085699	3.800261164	3.988493645	3.472126164	3.47975721
Lgals9	3.452762279	3.379447812	6.102556586	4.489638312	3.012875477	2.380974595
Araf	4.9136753	4.748289293	4.32056686	4.36733118	5.454316454	5.450894674
Cfp	3.786178601	3.966677467	8.208400826	3.287657923	4.499578882	3.842047298
Timp1	3.864735486	6.082757592	22.32304823	5.19218811	8.704056443	7.040539864
Uxt	0.637270759	0.887627128	1.151639299	0.828451986	1.260885715	0.873971326
Cnnm3	2.149867079	1.888396758	2.04295477	1.488637691	1.66992378	1.948825455
Lman2l	1.784303691	1.482188634	2.059045907	1.852228888	1.698129933	1.899877907
Mcm3ap	1.946789496	1.650313566	1.774709061	1.639947275	1.747756704	1.922947026
Pcnt	1.014678669	0.813338921	0.906642707	0.878406035	0.912167273	1.151565144
Ftcd	0.222042256	0.201006674	0.133225354	0.682487777	0.696511498	0.773641966
Mxd1	1.052841992	0.978995359	1.423130108	0.894599208	1.024358291	1.031742954
Gmcl1	1.338614212	1.497179672	1.669533433	1.560376051	1.599442904	1.735027862
Snrnp27	1.990040123	3.249045099	4.536479219	3.253106405	5.304066124	4.114103357
Oas1c	0.350540556	0.403276746	0.390868231	0.406378875	0.632834279	0.592506604
Oas1h	0.021904345	0.056951296	0.03942782	0.043808689	0	0.004380869
Ocrl	1.167933841	1.006703917	1.062544525	0.860417254	1.140406781	1.322085378
Calm1	20.99785579	23.55184188	30.71758806	25.447911	23.4773308	22.1472288
Agpat3	16.81752039	17.2925483	11.83260048	13.82177986	14.14740383	13.63789808
Slc26a3	0.002342792	0	0	0	0	0
Sema6b	2.628514741	2.348365459	3.623138702	0.765239985	0.782161754	0.656188587
Uhrf1	1.58881948	1.431163743	2.047772847	1.023010558	1.75873733	1.944420753
Dpp9	3.344644222	2.88468466	2.932952022	2.598866167	2.150263631	2.470153203
Ramp2	1.710902513	2.194565839	3.3901635	2.501940663	2.264629218	1.889451124
Lsr	7.488099071	7.673584094	7.402226375	6.217183174	5.791254603	6.340839856
Gramd1a	3.809344911	3.80222464	4.10270007	3.419154068	3.521685968	4.116940612
Hpn	32.86966074	36.39348921	19.67304136	33.49365308	35.24920005	32.23111464
Gabrg1	0.041716517	0.037924106	0.043612722	0.020858258	0.034131696	0.036027901
Ckb	3.966111877	3.690365308	8.148697698	6.970976367	9.488774485	7.702864459
Sp1	3.663487601	2.881486058	3.191216461	2.699079231	2.55550158	3.129812183
Itgb7	1.853034812	1.449030129	2.211252297	1.602551908	1.537911159	1.637565647
Myg1	1.699319354	1.707247749	2.626941583	2.151237876	3.0867885	2.574085616
Rarg	2.855731262	2.929269406	4.62064672	2.477535092	2.7997022	2.458275102
Pfdn5	9.130428546	12.06329774	20.94753654	12.93566577	17.74706979	14.35928475
Efnb2	2.189754494	2.132072094	2.754606672	1.61184215	1.896989107	2.146220607
Rrp15	0.810786716	0.97202271	1.497191379	0.928258655	1.24382053	0.840730543
Rnd2	1.608344672	1.428390024	1.735812548	1.255933485	2.181950115	1.799546486
Srr	2.603036429	2.665208261	1.946959994	2.869720865	3.535613905	3.691043484
Sync	0.388411024	0.302387106	0.638662422	0.440546732	0.411872093	0.740327053
Fndc5	0.194413545	0.299720883	0.469832735	0.297020695	0.469832735	0.394227467
Acp5	8.967444499	10.90059032	7.512072359	9.599575832	9.08872551	8.180955514
Cnn1	0.204512604	0.269956638	0.376303192	0.354488514	0.44447406	0.329947002
Fbxo9	3.373267674	3.878175879	4.378275434	5.202958835	3.983966169	4.30614569
Vps50	0.95663069	1.052843547	0.84529867	1.190290485	1.060403129	1.112632965
Hars	5.786782344	6.80510969	8.521631534	7.430130966	7.091704812	6.82645188
Zmat2	3.393545816	4.205233619	7.782992269	4.573659288	8.468033749	6.821631538
Ube2c	0.335727891	0.628413745	0.935446945	0.556677016	0.559546486	0.530851794
Smg5	3.771066597	3.667029776	3.478261938	3.546904788	3.662739598	3.933020822
Cct3	6.914835063	7.521522827	8.930490744	8.049739395	8.089560599	7.725313698
Glmp	6.597270385	7.972937049	7.704919233	7.869762049	8.76394538	7.859088773
Mef2d	6.352434176	5.926113044	5.638159297	4.857817108	4.69327211	4.973746539
Tmem79	0.789104018	0.889023033	1.035058517	0.481660894	0.786541992	0.855716695
Snd1	4.350817537	3.949380067	4.535861095	3.398072607	3.60911402	3.855329002
Col18a1	42.12099538	38.72487789	47.86761722	26.40598237	32.68284909	32.44588595
Slc19a1	9.49124501	8.76510372	7.552190723	6.960996044	7.295149559	7.120040265
Kpnb1	10.48109532	9.592387198	10.97469627	8.828211421	9.65352126	10.49241645
Npepps	4.281107814	4.342192545	4.520270064	3.488041651	4.00363819	4.476786019
Tbx21	0.101953808	0.077964676	0.245888595	0.161926636	0.113948373	0.080963318
Mrpl10	9.771315288	9.653378089	8.386645218	10.37847346	10.98999967	11.73693526
Cyp51	6.179725173	6.171276	5.375363898	5.706571482	6.818482656	6.615702503
Tcf25	17.43210498	17.22032858	18.53112764	16.15452575	18.98513197	19.42252637
Tubb6	3.373657377	3.336920637	6.303412468	3.557341082	3.529788527	2.88689556
Def8	12.12181467	11.5632837	7.123808705	9.214068566	10.35144073	10.31420533
Meox1	0.488891603	0.572605919	0.99452607	0.709897396	0.133942905	0.298022964
Sost	0.014444569	0.007222284	0.007222284	0.007222284	0.115556551	0.086667413
Nkx2-1	0	0	0	0	0	0
Pax9	0.023609556	0.017707167	0.005902389	0.014755973	0.044267918	0.039841126
Irx2	2.916506769	2.771022409	4.071288872	2.398218738	3.825784015	3.39160413
Col1a1	32.51957197	32.35133005	51.25694761	15.20656882	24.42122434	28.45562015
Itga3	10.41873596	9.168330857	15.15773212	7.439714394	7.600424768	7.818625032
Sgca	0.017200276	0.008600138	0.017200276	0.025800414	0.051600829	0.034400552
Dlx3	0.057235288	0.07154411	0.068682346	0.005723529	0.005723529	0.034341173
Foxm1	0.766288896	0.61588363	0.766288896	0.496596696	0.601621062	0.693679457
Itfg2	0.571952815	0.56249036	0.682348119	0.687605039	0.770664363	0.792743424
Nrip2	0.222408682	0.208508139	0.287939812	0.260138726	0.323684064	0.325669856
Tulp3	1.482221191	1.310519921	1.26499912	1.648332186	1.788089034	1.76892238
Gtf2h4	0.808440239	1.008861357	1.18901517	1.006609434	1.207030552	0.975082516
Tubb5	23.8484195	24.18927138	45.53960537	19.33661695	24.42697072	23.52774963
Ell2	2.545325419	2.766988116	1.553157115	2.4800412	1.501537035	1.606295433
Jup	18.12643132	17.0727173	18.90425541	13.2635817	13.23460167	13.85245598
Fkbp10	2.132695066	2.544490776	4.285725723	1.578550222	2.376722154	2.132695066
Klhl10	0.006904785	0.006904785	0.041428708	0.017261962	0	0.037976316
Mnx1	0	0	0	0	0	0
Nom1	0.978640662	1.057837016	1.424726248	1.078848293	0.998843813	1.093394562
Ergic1	4.768652243	4.556283114	4.346432197	4.35398683	3.984649216	4.062713757
Tnk1	1.405169306	1.613591548	1.857871379	1.160889475	1.454473492	1.517224275
Acap1	0.434361629	0.423655532	0.518480958	0.651542443	0.524598728	0.487892111
Tcea3	3.50649131	4.407094701	3.44254314	5.781980352	7.966876153	7.263446285
Csn3	0	0	0	0	0	0
Ifrd1	1.291408072	1.484991925	2.256780181	1.776641282	1.632726971	1.556312292
Stk38l	1.256686369	1.235282952	1.353001748	1.198591379	1.226110059	1.446259496
Brpf1	2.154874404	2.239616656	2.360677016	1.969982218	2.093243675	2.463028047
Akr1b3	2.100079049	2.173937761	4.079136594	3.248003614	5.553641248	5.001925566
Hoxc13	0	0	0	0	0.00606308	0
Hoxc11	0.103363362	0.103363362	0.036915486	0.059064778	0.221492919	0.184577432
Hoxc8	0.242364768	0.339837555	0.461019939	0.387256749	0.645427914	0.474191937
Hoxc6	0.969756645	0.972854909	1.205224712	0.972854909	1.536738964	1.347744857
Gstt1	14.86753097	16.6057382	22.52345496	14.96518306	21.63482092	17.44554619
Gstt3	3.124450097	2.858415502	2.555485598	2.790450459	3.312810357	2.920554969
Ddt	5.655786815	6.012892808	5.028438448	7.798422775	8.647755949	4.632726401
Tat	0.006204258	0.024817031	0	0	0.006204258	0.006204258
Marveld3	2.458097026	2.324060312	2.405845425	2.267265094	2.25590605	2.296798607
Ddx18	3.121862256	3.954158545	5.177063202	3.746835643	4.086364454	3.710779486
Ubl3	5.847438124	6.208584452	6.461939656	5.1546268	4.732675223	4.676476432
Gramd3	2.334481669	2.607735573	3.045204563	2.117717755	1.830012924	1.932483138
Eef1e1	1.088054777	1.27359675	1.408744606	1.168227234	1.287340599	0.957488204
Akt1	16.05908427	15.47104615	21.14024334	12.90042752	14.12201753	14.17299297
Cldn15	2.486873269	2.627374584	3.575758458	3.203429974	2.20587064	1.910817879
Il16	0.239991966	0.268449511	0.30544432	0.304495735	0.282678284	0.271295266
Tcirg1	4.771684709	5.518881262	5.063431736	5.099089706	5.128264409	4.943491292
Naglu	8.569327417	8.959480221	6.231217447	7.780601245	7.887261724	8.01637704
Coasy	16.8911347	18.01790427	9.893713468	20.75806216	18.93389248	17.94243934
Smo	5.658178659	5.627651305	4.875085671	3.780082764	5.54801473	5.67543325
Tspan33	3.091956583	2.862178109	3.267162669	2.711385986	3.11493443	3.097701045
Crnkl1	1.608963013	1.783639335	2.62402653	1.907853609	2.099997563	2.164045548
Rin2	3.667757462	3.463220907	4.730818008	2.412075112	2.376330859	2.343234329
Folh1	11.62787567	12.46225651	5.531549889	12.82482869	9.147974943	11.10958339
Chordc1	1.65371434	1.674609648	2.052715213	2.171121955	1.735305541	1.52734748
Rtcb	13.47761682	15.60310888	20.07948077	15.55460772	16.88696315	16.6901055
Pwp1	2.655088015	2.733700936	3.327101696	2.629729008	2.566331491	2.447144159
Fbxo7	2.941995222	3.276395172	2.399953427	3.94398785	4.227684558	3.878797968
Capns1	33.29117107	38.82112584	49.94729846	35.97181363	45.71850952	41.58610323
Lrp3	2.287394286	2.308030043	1.927062223	2.081036717	1.903251734	2.061988326
Dsg4	0	0	0	0.002145089	0	0
Evx2	0	0	0	0	0	0
Hoxd13	0	0	0	0	0	0
Hoxd12	0	0	0	0	0	0
Folr1	22.91128086	27.82548102	20.83257094	26.89006156	22.26168401	19.24105866
Clpb	2.173017878	2.155040481	1.988000499	2.21421608	2.026951526	2.035940225
Septin7	2.078274282	2.433633527	3.327804623	2.295723351	2.061596773	2.188602423
Zdhhc4	2.881091309	3.185872216	3.657370884	3.245786411	4.319031998	4.178363887
Rac1	19.04648447	20.8104166	21.27172716	19.25390828	16.32840278	17.12656963
Nup214	1.934091728	1.488416438	1.640579405	1.234296558	1.297633428	1.557160113
Aif1l	16.10916569	14.92864103	25.47749855	15.65397906	21.51774498	18.91059882
Cpa3	0.078688146	0.019672036	0.245900455	0.019672036	0.049180091	0.029508055
Ltbp1	1.511523946	1.198891108	1.824854625	0.958135908	1.503847693	1.702034582
Ugp2	12.59237882	15.0914069	11.9992243	15.41958666	11.70750896	11.95303604
Kcnh6	0.008408701	0.00420435	0	0.006306526	0	0.018919577
Trmt1	2.44428172	2.44428172	2.447831015	2.439549325	2.728225385	2.811042287
Nacc1	10.7031875	10.92829929	10.34875617	8.595757982	9.631910829	10.12683746
Nfix	2.249045503	2.15668849	2.995005993	1.778126228	2.340387604	2.671248991
Slc1a5	6.057172277	6.309256483	6.834878871	4.710935345	4.800326908	4.796751245
Uba1	23.7798548	20.75163891	24.19321555	18.35971992	19.35828804	20.23609909
Vwf	0.269834419	0.208993956	0.583325354	0.119358771	0.249863886	0.296306987
Siae	0.752671847	0.663829561	0.783233593	0.704341643	0.765465136	0.896951719
Vsig2	0.433537786	0.380759273	0.63711205	0.414688317	0.501395874	0.516475449
Esam	3.804473722	3.630123695	6.026786005	3.247594531	3.12008481	2.531978749
Spa17	0.112506991	0.225013981	0.660978569	0.253140729	0.850834116	0.752390499
Fam50a	3.339018656	4.600932933	5.738938314	5.002006462	6.518260051	5.751981356
Emd	3.877032463	4.303861725	6.144562917	3.681402385	3.945206581	3.874068371
Taco1	3.905631772	3.463281213	3.080270362	3.560382555	2.718837587	2.913040272
Grik3	0.034920989	0.009977425	0.019954851	0.034920989	0.026606468	0.033258085
Gria3	0.430580451	0.398797712	0.409391958	0.315557203	0.60916918	0.642465384
Npas1	0.007438305	0.02975322	0.044629829	0.039670959	0.03471209	0.049588699
Sipa1l2	1.31105828	1.105478135	1.558530227	0.730003456	0.631480142	0.773446808
Ap4e1	0.514105911	0.452504463	0.363524594	0.434252183	0.375692781	0.505740283
