Symbol	Vehicle_2_36_norm
Capn8	6.72119032
Capns1	14.07908827
Caprin1	13.27915877
Caprin2	9.907018828
Capza1	12.6453274
Capza2	12.71028918
Capzb	13.06436445
Car11	7.482432602
Car12	13.46171488
Car13	9.855732799
Car14	10.19255023
Car15	13.04257434
Car2	13.74769601
Car3	6.832929849
Car4	11.02546442
Car5a	5.745467008
Car5b	11.90953589
Car6	5.993394521
Car7	7.455125256
Car8	8.126288792
Car9	7.961404407
Card10	12.3914256
Card11	9.105948344
Card14	9.126288792
Card6	8.938581637
Card9	7.908697357
Carf	8.741995585
Carhsp1	12.73604375
Carkd	11.08820975
Carm1	10.57076735
Carns1	7.974285698
Cars	10.59773556
Cars2	9.724653997
Casc1	8.079367744
Casc3	11.18979173
Casc4	11.57788243
Casc5	7.603448003
Casd1	10.78529996
Cask	10.85569958
Caskin1	6.860944225
Caskin2	11.43895397
Casp1	8.987052994
Casp12	10.34165676
Casp14	6.586769262
Casp2	10.48130506
Casp3	10.41489902
Casp4	9.457420714
Casp6	9.954920374
Casp7	10.42963119
Casp8	11.0660848
Casp8ap2	9.603448003
Casp9	10.59170665
Casq1	6.310251627
Casr	10.16050451
Cast	11.79803506
Casz1	9.595816304
Cat	13.98665572
Catsper2	7.691885968
Catsper3	5.906238048
Catsper4	7.056797992
Catsperb	9.398909246
Catsperd	6.603448003
Catsperg1	8.25853659
Cav1	11.67027739
Cav2	10.19442255
Cbfa2t2	10.17312499
Cbfa2t3	9.125656545
Cbfb	11.2739299
Cbl	9.778890009
Cblb	10.58151736
Cblc	10.59780686
Cbll1	7.963808049
Cbr1	11.77705335
Cbr2	7.043147557
Cbr3	7.825840424
Cbr4	9.713173605
Cbs	11.80373065
Cbwd1	8.917036727
Cbx1	10.38088283
Cbx2	8.33543019
Cbx3	11.96463553
Cbx4	9.954920374
Cbx5	12.46883226
Cbx6	12.11905722
Cbx7	10.43079983
Cbx8	7.636237938
Cby1	9.475654069
Cc2d1a	11.00990961
Cc2d1b	11.57042575
Cc2d2a	10.31532262
Ccar1	12.17417612
Ccar2	11.30261156
Ccbe1	9.157683988
Ccbl1	10.04161847
Ccbl2	10.12195348
Ccdc101	9.105948344
Ccdc102a	8.652357603
Ccdc103	6.50035451
Ccdc104	10.86181097
Ccdc106	6.527669031
Ccdc107	11.44243453
Ccdc108	8.822282605
Ccdc112	8.247967348
Ccdc113	6.50035451
Ccdc114	9.021591413
Ccdc115	10.06137132
Ccdc117	11.20558156
Ccdc12	10.92951583
Ccdc120	10.0718965
Ccdc122	9.276848468
Ccdc124	10.69869344
Ccdc125	8.20328223
Ccdc126	8.948407067
Ccdc127	9.627376538
Ccdc130	9.05532227
Ccdc132	10.31313983
Ccdc134	8.829389491
Ccdc135	7.310251627
Ccdc136	8.431778638
Ccdc137	10.13348429
Ccdc138	8.160504507
Ccdc14	8.012253549
Ccdc141	11.36079011
Ccdc142	8.365075651
Ccdc146	7.289787524
Ccdc147	6.137784431
Ccdc148	9.229282785
Ccdc149	9.30516275
Ccdc15	7.569895443
Ccdc150	7.193927509
Ccdc151	6.921304727
Ccdc154	6.350329066
Ccdc157	10.25193929
Ccdc159	7.718920145
Ccdc160	8.652357603
Ccdc162	6.586769262
Ccdc163	7.160504507
Ccdc167	8.607368573
Ccdc17	7.043147557
Ccdc170	6.018485502
Ccdc171	9.180095236
Ccdc172	4.860944225
Ccdc173	7.98068347
Ccdc174	9.374823628
Ccdc175	7.901971494
Ccdc176	7.237320104
Ccdc178	8.091241845
Ccdc18	7.999708295
Ccdc181	10.21714222
Ccdc183	6.445906726
Ccdc19	7.103019013
Ccdc22	10.30261156
Ccdc23	9.734191448
Ccdc24	7.644320284
Ccdc25	11.13921497
Ccdc28a	8.983871747
Ccdc28b	8.477917121
Ccdc3	6.247967348
Ccdc30	6.68881737
Ccdc32	9.773373004
Ccdc33	7.153025209
Ccdc34	9.239989291
Ccdc39	7.999708295
Ccdc43	9.996554862
Ccdc47	12.28462582
Ccdc50	12.93356294
Ccdc51	8.891823538
Ccdc53	9.671017299
Ccdc55	10.15909494
Ccdc57	8.778890009
Ccdc58	9.389315174
Ccdc59	9.586769262
Ccdc6	12.95309148
Ccdc60	6.247967348
Ccdc61	9.226593698
Ccdc62	7.684066463
Ccdc64	9.931993977
Ccdc64b	7.825840424
Ccdc65	9.185644069
Ccdc66	9.41789235
Ccdc68	8.967859429
Ccdc69	6.901971494
Ccdc71	10.76134662
Ccdc71l	9.893519829
Ccdc73	6.310251627
Ccdc77	8.267265486
Ccdc80	9.322895836
Ccdc81	6.350329066
Ccdc82	12.37512719
Ccdc84	8.756694263
Ccdc85b	7.18287232
Ccdc85c	7.832929849
Ccdc86	9.513651333
Ccdc88a	10.05986143
Ccdc88b	9.50035451
Ccdc88c	10.90869736
Ccdc9	10.53095814
Ccdc90b	10.29498164
Ccdc91	10.98466772
Ccdc92	8.839984607
Ccdc93	11.64167859
Ccdc94	8.41789235
Ccdc97	10.89182354
Cchcr1	9.800749443
Cckar	9.888424962
Ccl11	5.775214351
Ccl12	7.103019013
Ccl2	11.67718946
Ccl20	7.557102937
Ccl21b	7.204898627
Ccl21c	6.967859429
Ccl25	6.750614498
Ccl28	11.08902288
Ccl4	6.915392009
Ccl5	13.1288113
Ccl6	9.636237938
Ccl7	8.237320104
Ccl8	10.92122445
Ccl9	9.515855604
Ccm2	9.797396792
Ccm2l	8.23196687
Ccna2	9.464285255
Ccnb1	8.707398967
Ccnb1ip1	6.730360115
Ccnb2	8.832929849
Ccnc	9.427707836
Ccnd1	13.23581651
Ccnd2	10.01693004
Ccnd3	11.45219147
Ccndbp1	11.31658758
Ccne1	7.41789235
Ccne2	6.541165298
Ccnf	8.23196687
Ccng1	13.10539955
Ccng2	11.40902511
Ccnh	10.05380604
Ccni	13.74393991
Ccnj	8.384506181
Ccnk	10.55710929
Ccnl1	11.21781938
Ccnl2	12.09050257
Ccnt1	8.775214351
Ccnt2	10.30005586
Ccny	12.08717114
Ccnyl1	9.80616294
Ccp110	9.68014076
Ccpg1	10.47622041
Ccpg1os	8.34537985
Ccr1	8.085317011
Ccr2	10.43313429
Ccr5	10.36507565
Ccrl2	7.81871599
Ccrn4l	10.36751883
Ccs	11.36751883
Ccser1	8.375730783
Ccser2	12.42895625
Cct2	13.09271926
Cct3	12.84327969
Cct4	12.87860922
Cct5	13.1552115
Cct6a	12.81357348
Cct6b	6.52658822
Cct7	12.67225716
Cct8	12.8439378
Ccz1	11.29364672
Cd109	8.569895443
Cd14	11.79259092
Cd151	12.95156626
Cd160	6.774538053
Cd163	7.491393556
Cd164	14.11288176
Cd164l2	7.310251627
Cd177	6.636237938
Cd180	8.253261648
Cd19	7.50035451
Cd1d1	7.847005034
Cd2	7.289787524
Cd200	10.73698885
Cd200r1	6.760417349
Cd200r3	8.131945006
Cd200r4	6.636237938
Cd209b	6.218162625
Cd209c	8.586769262
Cd22	8.181130949
Cd226	6.989833403
Cd244	6.699663318
Cd247	7.603448003
Cd248	9.352797322
Cd24a	14.06917858
Cd27	7.305239403
Cd274	9.969468682
Cd276	9.504800415
Cd28	7.804360697
Cd2ap	13.76297141
Cd2bp2	11.50229665
Cd300a	9.713173605
Cd300e	7.30005586
Cd300lb	7.445906726
Cd300ld	7.839984607
Cd300lf	8.994974692
Cd300lg	9.83451465
Cd302	10.80056251
Cd320	9.607587733
Cd33	7.818698311
Cd34	9.095337572
Cd36	10.97905116
Cd37	8.242342232
Cd38	9.737933335
Cd3d	8.024690652
Cd3e	8.935291567
Cd3eap	9.362628331
Cd3g	9.223899588
Cd4	10.03394862
Cd40	9.77694698
Cd40lg	7.030869227
Cd44	12.37994125
Cd46	6.289787524
Cd47	12.41228276
Cd48	8.958166033
Cd5	7.98068347
Cd52	10.56351653
Cd53	10.50035451
Cd55	8.62402888
Cd59a	10.63418743
Cd59b	6.445906726
Cd5l	6.535543939
Cd6	8.512834599
Cd63	15.40577567
Cd68	10.81855162
Cd7	7.18287232
Cd72	10.00865317
Cd74	17.7059646
Cd79a	7.825840424
Cd79b	8.269028964
Cd81	13.9573553
Cd82	13.11970214
Cd83	9.501370783
Cd84	8.015100275
Cd86	8.55282193
Cd8a	11.45050679
Cd8b1	7.644320284
Cd9	13.38616385
Cd93	10.61788539
Cd96	7.215786943
Cd97	10.92477563
Cd99l2	11.3846746
Cda	11.52901097
Cdadc1	10.21012674
Cdan1	10.06889713
Cdc123	11.15060847
Cdc14a	9.755508455
Cdc14b	10.70305204
Cdc16	10.86613689
Cdc20	8.81871599
Cdc23	10.49701107
Cdc25a	9.687981513
Cdc25b	9.938577894
Cdc25c	8.242653549
Cdc26	9.866136895
Cdc27	11.00515981
Cdc34	10.8052621
Cdc37	12.49924089
Cdc37l1	10.06589151
Cdc40	10.83998461
Cdc42	13.21420092
Cdc42bpa	12.13527758
Cdc42bpb	12.9375543
Cdc42bpg	12.10301901
Cdc42ep1	11.29813611
Cdc42ep2	10.18009524
Cdc42ep3	8.964635528
Cdc42ep4	10.79076905
Cdc42ep5	8.996554862
Cdc42se1	13.06022776
Cdc42se2	12.09493255
Cdc45	8.131120032
Cdc5l	11.38148736
Cdc6	7.417861534
Cdc7	7.18187711
Cdc73	10.40010304
Cdca2	8.445877084
Cdca3	8.676204345
Cdca4	9.584670796
Cdca5	7.369957873
Cdca7	7.369957873
Cdca7l	8.067395103
Cdca8	8.778890009
Cdcp1	10.33543019
Cdh1	13.48960007
Cdh11	10.91204857
Cdh13	7.204898627
Cdh16	15.47261873
Cdh17	7.832929849
Cdh2	9.701601123
Cdh23	9.14254675
Cdh24	7.699663318
Cdh3	11.09234887
Cdh4	7.149189194
Cdh5	10.6209604
Cdh6	9.691885968
Cdh9	6.928688832
Cdhr2	11.00912745
Cdhr5	13.28323327
Cdip1	11.88288514
Cdipt	12.05570108
Cdk1	9.330429509
Cdk10	10.28137275
Cdk11b	11.77199045
Cdk12	9.943487226
Cdk13	11.26007587
Cdk14	9.289787524
Cdk15	6.81871599
Cdk16	12.30420658
Cdk17	10.08383199
Cdk18	11.46770532
Cdk19	10.96108256
Cdk2	10.0153426
Cdk20	7.98068347
Cdk2ap1	11.59929636
Cdk2ap2	11.15202635
Cdk4	12.37208866
Cdk5	10.8205004
Cdk5rap1	8.703536327
Cdk5rap2	9.864408081
Cdk5rap3	11.31595524
Cdk6	8.25853659
Cdk7	10.79712913
Cdk8	10.92786136
Cdk9	11.39172569
Cdkal1	9.707398967
Cdkl1	11.64381646
Cdkl2	10.26066261
Cdkl3	9.159732823
Cdkl4	5.860944225
Cdkl5	7.569895443
Cdkn1a	11.33765167
Cdkn1b	11.12050644
Cdkn1c	10.06434784
Cdkn2aip	9.762275296
Cdkn2aipnl	10.56989544
Cdkn2b	7.811556198
Cdkn2c	9.25590153
Cdkn2d	8.628110057
Cdkn3	7.455125256
Cdnf	6.289787524
Cdo1	12.3238397
Cdon	10.27164018
Cdpf1	8.175038309
Cdr2	11.81334948
Cdr2l	9.064386353
Cds1	11.95003815
Cds2	11.13880543
Cdt1	9.27944558
Cdv3	9.158564321
Cdyl	9.184258195
Cdyl2	9.229282785
Ceacam1	8.279352234
Ceacam19	6.901971494
Ceacam2	8.96768487
Ceacam20	7.27944558
Ceacam5	7.509232661
Cebpb	10.22389959
Cebpd	10.73793334
Cebpg	11.94063413
Cebpz	11.03932179
Cebpzos	9.146301543
Cecr2	8.88501836
Cecr5	9.873031508
Cela1	11.04543816
Celf1	11.16093823
Celf2	7.682509602
Celf3	6.427291048
Celf4	6.50035451
Celf5	7.079367744
Celsr1	11.63927413
Celsr2	11.61732806
Celsr3	7.526826721
Cemip	7.595132735
Cenpa	7.993394521
Cenpb	13.46983874
Cenpc1	9.522448281
Cenpe	9.191171643
Cenpf	9.431967535
Cenph	7.473387462
Cenpi	7.752961544
Cenpj	9.199423496
Cenpk	7.288240121
Cenpl	7.327920471
Cenpm	6.670164693
Cenpn	7.628110057
Cenpo	9.226593698
Cenpp	7.464285255
Cenpq	8.477917121
Cenpt	9.191171643
Cenpv	9.140644085
Cep104	10.53336957
Cep112	8.289787524
Cep120	10.8016531
Cep128	8.935291567
Cep131	9.745467008
Cep135	9.166129056
Cep152	8.672257161
Cep162	9.913721256
Cep164	10.87475002
Cep170	10.32037584
Cep170b	13.08976292
Cep19	9.92205574
Cep192	10.42024777
Cep250	11.11686653
Cep290	9.900285117
Cep350	11.70932642
Cep41	7.92205574
Cep44	8.737933335
Cep57	10.20762262
Cep57l1	8.088038819
Cep63	10.04314756
Cep68	10.09714245
Cep70	8.374823628
Cep72	6.847005034
Cep76	9.043147557
Cep78	8.557109288
Cep83	10.22793887
Cep83os	10.01225355
Cep85	10.21307256
Cep85l	6.874750025
Cep89	10.76968325
Cep95	9.083555746
Cep97	8.961404407
Cept1	10.77060657
Cer1	6.874750025
Cercam	8.793499704
Cerk	10.80616294
Cerkl	6.967859429
Cers2	13.13222767
Cers4	9.154857944
Cers5	11.39592044
Cers6	10.07787659
Ces1a	6.847005034
Ces1d	12.16156078
Ces1e	9.140644085
Ces1f	9.396518699
Ces1g	8.340413597
Ces2b	6.789861127
Ces2c	9.513651333
Ces2d-ps	6.928688832
Ces2e	9.208975301
Ces2g	8.024690652
Ces2h	6.50035451
Ces3b	7.468836359
Ces4a	6.745467008
Ces5a	7.126288792
Cetn2	10.75576199
Cetn3	10.92122445
Cetn4	7.215786943
Cfb	14.80616576
Cfd	1.452985758
Cfdp1	11.86397555
Cfh	12.99655486
Cfhr1	6.619936126
Cfi	11.37178445
Cfl1	14.7065549
Cfl2	12.0849459
Cflar	12.12591324
Cfp	9.3577212
Cftr	11.34909335
Cggbp1	12.29493083
Cgn	10.88074877
Cgnl1	14.21358189
Cgref1	11.65425969
Cgrrf1	10.00285485
Ch25h	8.097142446
Chac2	9.304782111
Chadl	7.310251627
Chaf1a	9.021591413
Chaf1b	9.204898627
Champ1	10.34165676
Chat	8.71892522
Chchd1	10.24132203
Chchd10	12.6690421
Chchd2	12.73486151
Chchd3	11.97788794
Chchd4	10.62709084
Chchd5	9.18287232
Chchd6	9.719683579
Chchd7	8.22693732
Chd1	11.23531497
Chd1l	9.691885968
Chd2	11.67373862
Chd3	13.31484797
Chd3os	6.928688832
Chd4	13.75878968
Chd5	8.242614259
Chd6	11.45799401
Chd7	10.2373201
Chd8	11.66681209
Chd9	11.10301901
Chdh	12.82712691
Chek1	8.132048061
Chek2	8.648344541
Cherp	11.37785641
Chfr	10.54673851
Chga	5.018485502
Chic1	9.959786129
Chic2	8.912048566
Chid1	9.976615181
Chil1	9.58886468
Chil3	6.091241845
Chit1	8.137316858
Chka	12.0754614
Chkb	10.8642124
ChkbCpt1b	11.28720898
Chl1	7.628110057
Chm	10.1994235
Chml	9.046200881
Chmp1a	12.38571194
Chmp1b	11.35341373
Chmp2a	12.3484751
Chmp2b	12.13132941
Chmp3	12.48299604
Chmp4b	12.83844432
Chmp4c	8.652357603
Chmp5	12.27359549
Chmp6	11.24198795
Chmp7	11.33543019
Chn1	9.065267048
Chn2	9.506808853
Chordc1	11.31088648
Chp1	13.14242849
Chpf	11.12339164
Chpf2	10.86007696
Chpt1	13.96744028
Chrac1	10.05683691
Chrd	9.15626543
Chrdl1	6.120680935
Chrdl2	7.143486812
Chrm2	8.931993977
Chrm5	7.269028964
Chrna10	7.797129128
Chrna4	11.08902288
Chrna7	5.832929849
Chrnb1	10.74358727
Chrnb2	6.684066463
Chst1	8.644320284
Chst11	9.292361468
Chst12	8.193927509
Chst14	8.539882874
Chst15	10.10887174
Chst2	8.477917121
Chst3	8.441275277
Chst7	6.330429509
Chst9	5.369957873
Chsy1	10.43546498
Chtf18	7.5442088
Chtf8	12.39472319
Chtop	12.00834486
Chuk	12.06248491
Churc1	10.06287962
Ciao1	11.25853659
Ciapin1	11.45913991
Ciart	6.715093359
Cib1	12.04591348
Cib2	7.760417349
Cic	11.94881359
Cidea	8.867863639
Cideb	11.0184855
Cidec	4.745467008
Ciita	11.93885273
Cilp	6.81871599
Cinp	9.44927793
Cir1	10.37725037
Cirbp	10.69675172
Cirh1a	10.69480739
Cisd1	12.44879385
Cisd2	11.76505774
Cisd3	9.595132735
Cish	11.56298368
Cit	8.619936126
Cited2	11.7473443
Cited4	7.379673028
Ciz1	11.12864801
Ckap2	8.079367744
Ckap2l	8.30516275
Ckap4	10.59200211
Ckap5	11.13057006
Ckb	10.97828763
Cklf	7.182648985
Ckmt1	11.63370289
Cks1b	8.539882874
Cks2	10.08531701
Clasp1	11.26620955
Clasp2	10.20196549
Clasrp	9.900285117
Clca1	11.42259935
Clca2	8.464285255
Clca3	7.030869227
Clca6	6.915392009
Clcc1	10.48630046
Clcf1	9.975887803
Clcn1	6.269028964
Clcn2	9.862677193
Clcn3	12.30278985
Clcn4-2	11.71125129
Clcn5	10.64827597
Clcn6	10.13348429
Clcn7	11.80616294
Clcnka	10.28773281
Clcnkb	13.17382718
Cldn1	13.33371316
Cldn10	11.2770104
Cldn12	11.75049904
Cldn15	9.360176852
Cldn16	9.561383943
Cldn19	8.849584187
Cldn2	14.55804545
Cldn25	10.82384301
Cldn3	11.05000847
Cldn4	12.7131736
Cldn5	8.012253549
Cldn6	8.464285255
Cldn7	11.08966199
Cldn8	11.48974025
Clec10a	6.722726737
Clec11a	7.509232661
Clec12a	10.06137132
Clec12b	6.9928948
Clec14a	8.730360115
Clec16a	11.33480592
Clec18a	7.92205574
Clec1a	8.473387462
Clec2d	11.89606053
Clec2f	8.126288792
Clec2h	8.427291048
Clec3b	3.967859429
Clec4a1	9.752961544
Clec4a2	8.968812372
Clec4a3	9.243600763
Clec4a4	5.915392009
Clec4b1	6.887397035
Clec4d	7.345166858
Clec4e	8.422599353
Clec4g	5.408432021
Clec4n	9.09223636
Clec5a	8.239986826
Clec7a	10.36629776
Clec9a	8.218871284
Clgn	8.120506439
Clic1	13.69298219
Clic3	8.477917121
Clic4	14.33909156
Clic5	12.75739307
Clic6	9.638262774
Clint1	12.92806827
Clip1	11.30477901
Clip2	11.47563807
Clip3	8.204898627
Clip4	8.98982052
Clk1	12.03511463
Clk2	10.17939192
Clk3	10.96221287
Clk4	10.97508697
Clmn	13.04541838
Clmp	8.804360697
Cln3	11.02352917
Cln5	11.31974516
Cln6	11.1037519
Cln8	10.52791926
Clnk	6.775214351
Clns1a	10.67324497
Clock	11.56271656
Clp1	9.484685054
Clpb	11.15768399
Clpp	11.07787659
Clptm1	12.77728306
Clptm1l	12.63699758
Clpx	11.68812156
Clrn3	11.62249546
Clspn	7.98068347
Clstn1	12.55923395
Clstn2	7.50035451
Clstn3	6.915392009
Clta	11.54010611
Cltb	11.79939289
Cltc	14.27887786
Clu	16.18685504
Cluap1	9.678173895
Cluh	12.84547223
Clybl	10.90533834
Cmah	11.79360928
Cmas	10.56670951
Cmbl	10.4620007
Cmc1	10.01069134
Cmc2	8.664330245
Cmip	12.39052413
Cmklr1	9.382091628
Cml1	11.07414194
Cml2	10.89097464
Cml3	6.775214351
Cml5	8.68014076
Cmpk1	12.54959803
Cmpk2	10.93364371
Cmss1	8.199423496
Cmtm3	11.83248778
Cmtm4	12.92060068
Cmtm6	12.61531786
Cmtm7	9.035331215
Cmtm8	8.263792316
Cmtr1	11.63116338
Cmtr2	8.815140536
Cmya5	6.832929849
Cnbd2	7.269028964
Cnbp	12.99830856
Cndp1	8.745467008
Cndp2	14.25744636
Cnep1r1	10.72274693
Cnga4	6.993394521
Cngb1	7.215786943
Cngb3	7.126288792
Cnih1	11.34289886
Cnih4	11.57730203
Cnksr1	9.689935061
Cnksr3	10.5592482
Cnn1	7.908697357
Cnn2	11.50978574
Cnn3	13.84601985
Cnnm1	8.745467008
Cnnm2	10.14064126
Cnnm3	10.41847182
Cnnm4	9.935291567
Cnot1	12.65505339
Cnot10	10.86958832
Cnot11	10.49254106
Cnot2	10.39330007
Cnot3	10.94595698
Cnot4	10.09678626
Cnot6	12.47094928
Cnot6l	11.68590158
Cnot7	11.33870867
Cnot8	11.09640619
Cnp	9.581314321
Cnppd1	12.21341214
Cnpy2	11.64381646
Cnpy3	11.18979173
Cnpy4	9.709326416
Cnr1	7.825840424
Cnr2	8.137784431
Cnrip1	7.137784431
Cnst	10.24929275
Cntd1	6.668299147
Cntf	7.379673028
Cntfr	7.034991178
Cntln	9.654359956
Cntn1	7.286242057
Cntn2	7.408432021
Cntn3	8.394124184
Cntn4	6.803554517
Cntn5	6.991059522
Cntn6	7.684066463
Cntnap1	8.707398967
Cntnap2	7.146635432
Cntnap3	6.847005034
Cntnap4	5.775214351
Cntnap5a	6.715093359
Cntnap5c	6.18287232
Cntrl	9.85307857
Cntrob	9.271640177
Coa3	11.4030832
Coa4	7.881603696
Coa5	12.86570489
Coa6	9.745467008
Coa7	9.134919097
Coasy	11.9224712
Cobl	11.78010033
Cobll1	11.84475487
Coch	6.745388732
Cog1	10.5103386
Cog2	10.5366299
Cog3	10.95654412
Cog4	11.64784212
Cog5	9.640284771
Cog6	10.84875482
Cog7	11.11760655
Cog8	9.853991465
Coil	8.78621335
Col11a1	8.431967535
Col11a2	9.450523354
Col12a1	10.98864099
Col13a1	7.737933335
Col14a1	12.51309974
Col15a1	12.33823547
Col16a1	10.45397616
Col17a1	9.227908167
Col18a1	14.65180743
Col19a1	8.120506439
Col1a1	14.12791091
Col1a2	14.41973285
Col20a1	7.92205574
Col22a1	8.079367744
Col23a1	8.355261362
Col24a1	9.143498082
Col25a1	7.737101588
Col26a1	8.881603696
Col27a1	11.56989544
Col28a1	7.92205574
Col2a1	9.058349963
Col3a1	14.44467795
Col4a1	15.01897124
Col4a2	14.36706105
Col4a3	12.71341371
Col4a3bp	11.83160262
Col4a4	12.56031647
Col4a5	11.22489627
Col4a6	9.41789235
Col5a1	11.60551935
Col5a2	11.30069521
Col5a3	11.32352515
Col6a1	11.92579061
Col6a2	11.68357633
Col6a3	11.69595641
Col6a4	7.226593698
Col6a5	8.691885968
Col6a6	8.325411434
Col7a1	9.340413597
Col8a1	11.20489863
Col9a1	8.291331615
Col9a2	7.30005586
Col9a3	8.656359534
Colec12	10.83204557
Colgalt2	7.586769262
Commd1	10.80616294
Commd10	10.58362042
Commd2	10.11033122
Commd3	11.60033539
Commd4	10.83381358
Commd5	9.711251293
Commd6	10.40875831
Commd7	10.76545843
Commd8	11.01303402
Commd9	10.59304641
Comp	7.691885968
Comt	13.63243717
Comtd1	9.68014076
Copa	13.44142024
Copb1	12.57439684
Copb2	12.63547789
Cope	11.79622263
Copg1	10.26638391
Copg2	10.99181175
Coprs	9.582569273
Cops2	12.02431524
Cops3	10.69188597
Cops4	11.08531701
Cops5	11.22179316
Cops6	12.06212567
Cops7a	11.61520826
Cops7b	9.646333816
Cops8	11.01225355
Copz1	12.56537996
Copz2	9.743587275
Coq10a	9.563516531
Coq10b	11.25895323
Coq2	11.1212305
Coq3	9.021591413
Coq4	9.634210257
Coq5	10.70063255
Coq6	9.715093359
Coq7	10.09714245
Coq9	11.57993806
Corin	7.166030757
Coro1a	11.38450618
Coro1b	12.66159528
Coro1c	12.47989438
Coro2a	9.704500045
Coro2b	8.431967535
Coro6	5.901908486
Coro7	11.37846221
Cotl1	13.69626589
Cox10	9.97748813
Cox11	8.793499704
Cox14	10.93529157
Cox15	11.08531701
Cox16	9.890125251
Cox17	10.73320473
Cox18	9.388462341
Cox19	10.18564407
Cox20	10.64733953
Cox4i1	14.22271142
Cox5a	13.06889713
Cox5b	12.9426837
Cox6a1	13.64255614
Cox6b1	13.52982921
Cox6b2	7.566033274
Cox6c	13.19667812
Cox7a1	8.379673028
Cox7a2	12.56031647
Cox7a2l	12.63683457
Cox7b	12.78803839
Cox7c	10.96624838
Cox8a	13.60616604
Cox8b	7.578357022
Cp	14.52972507
Cpb2	8.114700818
Cpd	13.48229171
Cpe	10.70932642
Cpeb1	10.64790323
Cpeb2	11.16471882
Cpeb3	9.905828771
Cpeb4	12.33781976
Cped1	9.489179434
Cplx2	11.01069134
Cpm	9.226593698
Cpn1	10.31152105
Cpne1	11.56617627
Cpne2	10.11760655
Cpne3	11.88074877
Cpne4	6.928688832
Cpne5	6.81871599
Cpne6	5.870104471
Cpne7	7.436628912
Cpne8	8.869059911
Cpox	11.45684719
Cpped1	11.86094423
Cpq	11.69675172
Cps1	7.25853659
Cpsf1	11.23554858
Cpsf2	11.41907054
Cpsf3	10.9758878
Cpsf3l	10.38209163
Cpsf4	9.734023502
Cpsf4l	6.63905041
Cpsf6	11.66283909
Cpsf7	11.43109158
Cpt1a	14.02381966
Cpt1b	9.491421385
Cpt1c	8.991790021
Cpt2	12.0016757
Cpxm1	10.12773077
Cpxm2	7.636237938
Cpz	6.847005034
Cr1l	11.17870469
Cr2	6.98068347
Cradd	8.193927509
Cramp1l	10.68210495
Crat	12.53309754
Crb2	7.98068347
Crb3	10.59408995
Crbn	11.36292509
Crcp	10.22928279
Creb1	11.32891009
Creb3	11.35156372
Creb3l1	9.25853659
Creb3l2	10.73982044
Creb3l3	7.171731763
Creb3l4	7.030869227
Creb5	8.061371315
Crebbp	10.68798151
Crebl2	10.19392751
Crebrf	11.97067444
Crebzf	8.619936126
Creg1	12.25590153
Creld1	10.53879936
Creld2	11.21849623
Crem	8.492750602
Crhr1	6.482432602
Crim1	12.14634644
Crip1	10.43313429
Crip2	11.15060847
Cript	11.24730419
Crispld1	7.993394521
Crispld2	10.25853659
Crk	12.96615434
Crkl	11.44601822
Crlf1	9.340413597
Crlf2	9.342845435
Crlf3	9.9294322
Crls1	10.76126018
Crmp1	6.595108632
Crnkl1	10.59825658
Crocc	10.9200277
Crot	12.85246607
Crtac1	7.226593698
Crtam	6.52658822
Crtap	11.50923266
Crtc1	9.972681813
Crtc2	11.15768399
Crtc3	10.61171562
Crxos	6.330429509
Cry1	8.56564597
Cry2	10.04924776
Cryab	10.78504272
Crybg3	9.737933335
Cryl1	12.65135538
Crym	9.925376098
Cryz	13.46271501
Cryzl1	10.19378826
Cs	13.31167964
Csad	11.6453274
Csdc2	9.193927509
Csde1	13.40843007
Cse1l	11.23798786
Csf1	11.93851635
Csf1r	12.33823547
Csf2ra	10.51915571
Csf2rb	10.00442556
Csf2rb2	8.869290687
Csf3r	9.267799999
Csgalnact1	8.085304795
Csgalnact2	10.28462582
Csk	11.91956045
Csl	9.747344295
Csmd1	8.018485502
Csmd2	8.672257161
Csmd3	8.59929636
Csn1s1	6.709839979
Csn1s2a	5.941864221
Csn3	7.737933335
Csnk1a1	12.54609732
Csnk1d	12.92592281
Csnk1e	10.40522389
Csnk1g1	10.44127528
Csnk1g2	12.03657869
Csnk1g3	11.56511391
Csnk2a1	12.39861064
Csnk2a2	10.34661875
Csnk2b	12.03625386
Cspg4	10.99892058
Cspg5	5.74421358
Cspp1	10.54744475
Csprs	10.17870469
Csrnp1	10.11760655
Csrnp2	9.091241845
Csrnp3	6.729199742
Csrp1	12.69893597
Csrp2	11.57993806
Csrp2bp	11.0100145
Cst3	13.86213586
Cst7	7.005994558
Cstb	13.06287962
Cstf1	10.18287232
Cstf2	9.898486259
Cstf2t	10.95248133
Cstf3	10.00442556
Ctage5	13.14156472
Ctbp1	11.77302054
Ctbp2	11.32499739
Ctbs	8.670430161
Ctc1	10.27749219
Ctcf	11.81514054
Ctcfl	6.745467008
Ctdnep1	11.91079277
Ctdp1	10.2373201
Ctdsp1	12.81424529
Ctdsp2	13.50732285
Ctdspl	11.41139504
Ctdspl2	10.46466406
Ctf1	8.137784431
Ctgf	13.81748793
Cth	11.656859
Ctif	9.697722908
Ctla2a	9.124809957
Ctnna1	14.25828976
Ctnna2	5.941864221
Ctnna3	8.293855757
Ctnnal1	10.70836301
Ctnnb1	14.76814442
Ctnnbip1	10.13410751
Ctnnbl1	10.37117585
