Symbol	Predisone_2_23_norm
1700013H16Rik	8.169925001
1700016C15Rik	10.2179577
1700017B05Rik	10.58777752
1700017D01Rik	7.087462841
1700018F24Rik	6.95419631
1700018L02Rik	5.554588852
1700019G17Rik	7.279509262
1700019L03Rik	6.988684687
1700020I14Rik	10.02216771
1700021F05Rik	9.603626345
1700021K19Rik	10.86727543
1700024P16Rik	9.020963233
1700025G04Rik	9.192292814
1700025N23Rik	6.375039431
1700028J19Rik	8.523561956
1700029J07Rik	8.321928095
1700030J22Rik	6.977279923
1700030K09Rik	8.463524373
1700034H15Rik	7.06608919
1700037C18Rik	8.294620749
1700037H04Rik	10.22037833
1700040L02Rik	9.266786541
1700047E10Rik	6.95419631
1700049G17Rik	8.266786541
1700052K11Rik	9.033423002
1700052N19Rik	9.144658243
1700055N04Rik	6.672425342
1700063D05Rik	6.700439718
1700066M21Rik	8.62935662
1700067K01Rik	6.475733431
1700067P10Rik	6.266786541
1700071K01Rik	9.424166289
1700073E17Rik	9.987264012
1700084J12Rik	8.027905997
1700088E04Rik	8.426264755
1700091H14Rik	6.832890014
1700094D03Rik	8.64385619
1700096K18Rik	7.339850003
1700097N02Rik	6.06608919
1700101I11Rik	6.022367813
1700112E06Rik	9.390168956
1700113A16Rik	8.988684687
1700123O12Rik	7.209453366
1700123O20Rik	10.48984796
1810009A15Rik	9.418321075
1810010H24Rik	6.50779464
1810011H11Rik	7.238404739
1810011O10Rik	10.16867212
1810013L24Rik	11.35259523
1810014B01Rik	8.405141463
1810019D21Rik	9.67658288
1810021B22Rik	7.199672345
1810022K09Rik	10.09407769
1810026B05Rik	9.400879436
1810026J23Rik	11.25974326
1810030O07Rik	10.40514146
1810032O08Rik	7.616848119
1810034E14Rik	6.930737338
1810037I17Rik	11.05731488
1810041L15Rik	6.832890014
1810043G02Rik	9.987264012
1810043H04Rik	9.339850003
1810044D09Rik	6.918863237
1810055G02Rik	9.033423002
1810058I24Rik	11.44820944
1810065E05Rik	4.906890596
2010001E11Rik	7.442943496
2010002M12Rik	5.857980995
2010003K11Rik	6.409390936
2010012O05Rik	9.214319121
2010015L04Rik	7.235996337
2010107E04Rik	11.93590168
2010107G12Rik	7.011227255
2010107G23Rik	8.562242424
2010111I01Rik	8.346003437
2010300C02Rik	6.95419631
2010315B03Rik	9.835988453
2010320M18Rik	8.784634846
2200002D01Rik	9.368506462
2210011C24Rik	9.016808288
2210013O21Rik	8.936637939
2210015D19Rik	9.419960178
2210016F16Rik	11.07881795
2210016L21Rik	11.09473751
2210018M11Rik	9.840777924
2210039B01Rik	6.832890014
2210404O09Rik	7.409390936
2210408F21Rik	7.175104012
2210408I21Rik	8.499845887
2300009A05Rik	8.945443836
2310001H17Rik	9.039368261
2310003H01Rik	9.743151394
2310007B03Rik	8.556291021
2310009A05Rik	8.614709844
2310009B15Rik	7.400879436
2310010J17Rik	6.640312899
2310011J03Rik	10.55458885
2310014L17Rik	6.22881869
2310015A10Rik	8.581200582
2310022A10Rik	7.894766822
2310022B05Rik	11.37340896
2310030G06Rik	10.44914865
2310033P09Rik	9.11113567
2310035C23Rik	10.67106284
2310036O22Rik	11.54109662
2310039H08Rik	9.649256178
2310045N01Rik	9.746514321
2310047M10Rik	9.469641817
2310057J18Rik	7.977279923
2310057M21Rik	8.299208018
2310061I04Rik	10.9225844
2310061J03Rik	7.14974712
2310067B10Rik	12.16113188
2410002F23Rik	10.21431912
2410004B18Rik	8.693486957
2410004N09Rik	7.535731181
2410006H16Rik	9.483815777
2410015M20Rik	11.94104761
2410016O06Rik	8.596189756
2410017I17Rik	7.721099189
2410089E03Rik	10.35314683
2410127L17Rik	10.21067134
2410131K14Rik	9.22881869
2500004C02Rik	7.658211483
2510002D24Rik	9.682994584
2510003E04Rik	11.04848687
2510009E07Rik	10.72621816
2510039O18Rik	11.96325736
2510049J12Rik	8.727920455
2610001J05Rik	10.52943055
2610002J02Rik	9.707788368
2610002M06Rik	10.34540525
2610005L07Rik	10.22641219
2610008E11Rik	9.681238412
2610015P09Rik	9.022367813
2610018G03Rik	8.076815597
2610020H08Rik	8.083934459
2610027K06Rik	6.108524457
2610028H24Rik	5.977279923
2610034B18Rik	10.65821148
2610034M16Rik	6.209453366
2610044O15Rik8	8.54689446
2610203C20Rik	7.8008999
2610203C22Rik	5.754887502
2610301B20Rik	10.12412131
2610306M01Rik	7.894817763
2610318N02Rik	7.383704292
2610507B11Rik	14.29109874
2610507I01Rik	7.54689446
2610528J11Rik	10.56224242
2700029M09Rik	9.368506462
2700046A07Rik	5.930737338
2700046G09Rik	7.129283017
2700049A03Rik	8.673715527
2700054A10Rik	6.725605556
2700060E02Rik	12.08148344
2700062C07Rik	8.654636029
2700081O15Rik	9.665335917
2700089E24Rik	11.83486604
2700094K13Rik	8.691084023
2700097O09Rik	7.894766822
2700099C18Rik	7.033423002
2810001G20Rik	7.607330314
2810002D19Rik	7.294620749
2810004N23Rik	10.36632221
2810006K23Rik	8.721099189
2810008D09Rik	9.011227255
2810013P06Rik	9.383704292
2810021J22Rik	8.417852515
2810025M15Rik	9.68474862
2810029C07Rik	7.727920455
2810032G03Rik	6.339850003
2810047C21Rik1	6.426264755
2810403A07Rik	11.70908381
2810408A11Rik	8.475733431
2810408M09Rik	8.918863237
2810410L24Rik	7.483815777
2810417H13Rik	7.665335917
2810428I15Rik	10.64655871
2810474O19Rik	11.24594859
2900005J15Rik	7.851749041
2900009J06Rik	6.62935662
2900026A02Rik	10.86882255
2900076A07Rik	7.294620749
2900092D14Rik	9.221587121
2900097C17Rik	13.49285462
3000002C10Rik	9.632995197
3010026O09Rik	8.294620749
3110001I22Rik	7.159871337
3110002H16Rik	9.920352855
3110021N24Rik	6.768184325
3110035E14Rik	5.781359714
3110040N11Rik	8.939579214
3110043O21Rik	9.517669388
3110052M02Rik	7.894817763
3110056K07Rik	8.483815777
3110057O12Rik	8.960001932
3110062M04Rik	7.041157697
3110079O15Rik	6.832890014
3110082I17Rik	8.06608919
3110099E03Rik	7.459431619
3632451O06Rik	8.820178962
3830406C13Rik	8.49398038
4430402I18Rik	7.294620749
4632415L05Rik	10.54109662
4632428N05Rik	10.87381992
4632434I11Rik	6.741466986
4732456N10Rik	7.199672345
4732471J01Rik	6.339850003
4732491K20Rik	7.727920455
4831440E17Rik	6.700439718
4833411C07Rik	3.906890596
4833418N02Rik	7.285402219
4833420G17Rik	10.50527771
4833423E24Rik	7.055282436
4833439L19Rik	14.79752476
4921504A21Rik	6.514643613
4921504E06Rik	7.451211112
4921511M17Rik	7.159871337
4921524J17Rik	9.104336279
4921531C22Rik	7.011227255
4930402H24Rik	11.74986943
4930404N11Rik	8.174925683
4930412O13Rik	7.971543554
4930413G21Rik	6.95419631
4930414L22Rik	6.614709844
4930415O20Rik	6.409390936
4930426D05Rik	8.071462363
4930427A07Rik	8.523561956
4930429D17Rik	7.50779464
4930430F08Rik	8.321928095
4930431F12Rik	8.055282436
4930432K21Rik	6.064963467
4930433N12Rik	6.988684687
4930440I19Rik	7.839203788
4930442L01Rik	6.087462841
4930447C04Rik	9.240791332
4930451G09Rik	7.00552625
4930452B06Rik	7.768184325
4930453N24Rik	9.787902559
4930461G14Rik	6.741466986
4930470H14Rik	8.50779464
4930473A02Rik	6.491853096
4930474G06Rik	6.727920455
4930503E14Rik	7.523561956
4930503E24Rik	9.562242424
4930503L19Rik	7.076815597
4930506C21Rik	6.442943496
4930506M07Rik	10.69883941
4930509E16Rik	7.055282436
4930511M06Rik	8.424091394
4930519F09Rik	8.603626345
4930523C07Rik	9.475733431
4930524O08Rik	6.523561956
4930533B01Rik	6.794415866
4930539C22Rik	6.882643049
4930539E08Rik	8.154818109
4930545L23Rik	5.781359714
4930550C14Rik	7.491853096
4930555B11Rik	7.400879436
4930556G01Rik	6.108524457
4930556M19Rik	8.14974712
4930557J02Rik	6.459431619
4930562C15Rik	8.06608919
4930563D23Rik	6.658211483
4930564B18Rik	6.569855608
4930565N06Rik	6.894817763
4930578E11Rik	6.459431619
4930579G24Rik	7.159871337
4930581F22Rik	7.14974712
4930593A02Rik	8.495855027
4930594C11Rik	7.21916852
4930596I21Rik	8.714245518
4931403G20Rik	5.754887502
4931406C07Rik	14.79487112
4931406P16Rik	11.11243951
4931408D14Rik	7.918875554
4931414P19Rik	8.108524457
4931428F04Rik	6.934604125
4931430N09Rik	9.055282436
4931431C16Rik	6.977279923
4932414N04Rik	6.832890014
4932416H05Rik	7.64385619
4932438A13Rik	12.08181628
4933404O12Rik	8.810571635
4933406J08Rik	6.882643049
4933407K13Rik	8.6794801
4933409G03Rik	7.14974712
4933409K07Rik	6.22881869
4933411K20Rik	10.33091688
4933412E12Rik	8.519502349
4933415F23Rik	7.330916878
4933417G07Rik	6.727920455
4933421O10Rik	8.366322214
4933426M11Rik	12.97978243
4933427D14Rik	9.370687407
4933431E20Rik	10.04848687
4933434E20Rik	10.518672
4933439C10Rik	7.62935662
5031414D18Rik	8.209453366
5031425E22Rik	9.554588852
5031439G07Rik	11.76321237
5330417C22Rik	9.068778278
5330426P16Rik	7.74819285
5430416N02Rik	6.459431619
5430416O09Rik	7.044394119
5430417L22Rik	10.10590851
5430419D17Rik	7.330916878
5430421F17Rik	7.022367813
5430427O19Rik	7.087462841
5430435G22Rik	7.87036472
5530601H04Rik	7.74819285
5730455P16Rik	10.35974956
5730480H06Rik	6.569855608
5730507C01Rik	7.761535913
5730508B09Rik	8.74819285
5730559C18Rik	9.927777962
5830415F09Rik	7.876516947
5830417I10Rik	9.392317423
5830418K08Rik	9.560332834
5830454E08Rik	8.744833837
5830473C10Rik	6.554588852
5930403L14Rik	10.90839262
5930412G12Rik	6.392317423
5930438M14Rik	6.686500527
6030419C18Rik	7.21916852
6030458C11Rik	9.939579214
6330408A02Rik	8.321928095
6330410L21Rik	5.857980995
6330416G13Rik	10.03891899
6330549D23Rik	7.794415866
6430548M08Rik	9.360910603
6430550D23Rik	6.539158811
6430571L13Rik	6.50779464
6430573F11Rik	7.781359714
6530402F18Rik	8.159871337
6720468P15Rik	9.426264755
6820431F20Rik	12.97190275
8030462N17Rik	9.209453366
8430408G22Rik	6.754825656
8430419L09Rik	10.85252951
8430429K09Rik	6.993017505
9030025P20Rik	8.693486957
9030617O03Rik	11.65865779
9030619P08Rik	8.562242424
9030624G23Rik	6.266786541
9030624J02Rik	11.87843415
9130008F23Rik	6.426264755
9130011E15Rik	9.818582177
9130019O22Rik	7.189824559
9130023H24Rik	8.523561956
9130024F11Rik	6.459431619
9130221H12Rik	8.06608919
9130401M01Rik	9.204571144
9230102O04Rik	6.475733431
9230105E05Rik	5.882643049
9230110C19Rik	8.554588852
9230114K14Rik	7.087462841
9330020H09Rik	6.768184325
9330133O14Rik	8.118941073
9330151L19Rik	8.13442632
9430008C03Rik	8.588213205
9430015G10Rik	8.753208032
9430016H08Rik	10.02375435
9430020K01Rik	10.45224124
9430038I01Rik	7.118941073
9430041J12Rik	6.409390936
9430083A17Rik	6.06608919
9430091E24Rik	7.25228537
9530026F06Rik	6.491853096
9530053A07Rik	7.569855608
9530068E07Rik	13.46135154
9530077C05Rik	7.076815597
9530082P21Rik	10.61194694
9630033F20Rik	8.939579214
9830147E19Rik	7.857980995
9930012K11Rik	6.806434249
9930014A18Rik	8.011227255
9930021J03Rik	10.5028318
9930104L06Rik	8.071462363
9930111J21Rik1	7.882643049
A130010J15Rik	8.751502636
A130077B15Rik	10.97799537
A1cf	10.43983088
A230046K03Rik	11.33091688
A230050P20Rik	9.562242424
A2m	9.659995892
A330021E22Rik	9.37721053
A330023F24Rik	9.355351096
A330032B11Rik	6.727920455
A330033J07Rik	6.807354922
A330035P11Rik	7.339850003
A330040F15Rik	7.247927513
A430005L14Rik	9.929853832
A430033K04Rik	8.535275377
A430035B10Rik	6.882643049
A430078G23Rik	8.06608919
A430089I19Rik	7.409390936
A430105I19Rik	9.233619677
A430107P09Rik	6.672425342
A4galt	10.47060728
A4gnt	8.266786541
A530016L24Rik	6.209453366
A530032D15Rik	6.87036472
A530054K11Rik	8.707359132
A630001G21Rik	7
A630007B06Rik	9.299208018
A630020A06	6.930737338
A630023A22Rik	6.189824559
A630066F11Rik	6.14974712
A630072M18Rik	7.8008999
A630076J17Rik	5.977279923
A630089N07Rik	9.743151394
A730006G06Rik	6.409390936
A730008H23Rik	5.426264755
A730017L22Rik	9.758223215
A730098P11Rik	12.15955603
A830010M20Rik	6.828659225
A830018L16Rik	7.73621693
A830080D01Rik	8.832890014
A930001A20Rik	5.977279923
A930001C03Rik	6.766664866
A930004D18Rik	7.303780748
A930007I19Rik	6.169925001
A930015D03Rik	7.971543554
AA388235	7.044394119
AA414768	6.569855608
AA415398	7.577428828
AA465934	9.022367813
AA467197	7
AA536875	6.569855608
AA986860	9.727920455
AA987161	9.339850003
Aaas	9.422064766
Aacs	11.33203655
Aadac	11.97656412
Aadat	15.3657073
Aaed1	10.08081753
Aagab	11.3140167
Aak1	12.36493785
Aamdc	9.454536356
Aamp	13.0570852
Aar2	10.40352807
Aars	12.55961609
Aars2	9.481799432
Aarsd1	10.60825482
Aasdh	8.647458426
Aasdhppt	10.28193003
Aass	13.94379682
Aatf	10.15734694
Aatk	7.15644923
AB124611	8.652282614
Abat	13.66861902
Abca1	12.26883437
Abca12	8.383704292
Abca13	13.07631457
Abca14	7.924812504
Abca15	7.721099189
Abca16	6.76141335
Abca17	7.607330314
Abca2	12.29920802
Abca3	14.95704758
Abca4	9.667111542
Abca5	10.29691621
Abca6	7.636624621
Abca7	11.04234338
Abca8a	10.14082977
Abca8b	8.761551232
Abca9	10.00842862
Abcb10	10.63662462
Abcb11	9.098032083
Abcb1a	9.424166289
Abcb1b	10.34983409
Abcb4	7.033423002
Abcb5	7.977279923
Abcb6	10.81378119
Abcb7	11.36249181
Abcb8	11.38478375
Abcb9	8.857980995
Abcc1	11.04916787
Abcc10	9.794341765
Abcc12	9.339850003
Abcc2	12.13635034
Abcc3	12.57127862
Abcc4	12.3313071
Abcc5	9.805980673
Abcc6	10.38801729
Abcc8	7.727920455
Abcc9	8.452113866
Abcd1	10.17741954
Abcd2	8.06608919
Abcd3	13.41018632
Abcd4	10.52552081
Abce1	11.81618368
Abcf1	12.20304206
Abcf2	11.24308448
Abcf3	11.25029842
Abcg1	10.40407714
Abcg2	13.43853198
Abcg3	6.820178962
Abcg4	6.714245518
Abhd1	9.341558992
Abhd10	7.955143994
Abhd11	10.68979287
Abhd11os	6.845490051
Abhd12	11.6617781
Abhd13	10.67989569
Abhd14a	10.25106726
Abhd14b	13.14911199
Abhd15	7.417852515
Abhd16a	12.1411492
Abhd17a	11.23361968
Abhd17b	10.6411486
Abhd17c	12.46275787
Abhd2	10.86650621
Abhd3	10.91886324
Abhd4	12.00509347
Abhd5	10.96361862
Abhd6	10.33427329
Abhd8	9.985841937
Abi1	11.6144352
Abi2	8.151330994
Abi3	9.005881156
Abi3bp	9.200612836
Abl1	11.85190262
Abl2	7.558415638
Ablim1	12.55964424
Ablim2	7.901347903
Ablim3	9.96136188
Abr	11.74996354
Abra	6.357552005
Abracl	10.84784036
Abt1	9.724513853
Abtb1	10.04302728
Abtb2	9.894817763
Acaa1a	12.05290763
Acaa1b	12.56343464
Acaa2	13.20426546
Acaca	10.76818432
Acacb	10.73555602
Acad10	11.37232095
Acad11	12.8753654
Acad12	9.828136484
Acad8	11.59292416
Acad9	11.78381676
Acadl	13.39740724
Acadm	14.65133204
Acads	12.41362793
Acadsb	12.57577558
Acadvl	13.61872962
Acan	7.06608919
Acap1	7.965784285
Acap2	11.37286506
Acap3	10.15860969
Acat1	13.87785926
Acat2	11.31514956
Acat3	9.970105891
Acbd3	11.00632608
Acbd4	12.26590801
Acbd5	12.14940215
Acbd6	9.881255812
Accs	8.425233835
Acd	10.32530546
Ace	11.66369178
Ace2	10.86108691
Ace3	7.209453366
Acer2	9.794326926
Acer3	10.36850646
Ache	7.906878072
Acin1	12.0352145
Ackr2	6.941321525
Ackr3	11.30063036
Acly	12.79857117
Acmsd	12.78932986
Acn9	7.562242424
Acnat1	12.52552081
Acnat2	12.29318423
Aco1	13.67628769
Aco2	14.90392891
Acot1	10.9068906
Acot10	10.06877828
Acot11	10.23959853
Acot12	10.7548875
Acot13	11.67815996
Acot2	10.08081753
Acot3	10.13442632
Acot4	10.87421293
Acot6	7.977279923
Acot7	10.82112659
Acot8	9.923327485
Acot9	11.36303963
Acox1	14.96180911
Acox2	11.51274012
Acox3	12.24614677
Acoxl	7.14974712
Acp1	11.27320527
Acp2	11.43931146
Acp5	11.83721338
Acp6	11.34429591
Acpp	9.334553256
Acrbp	7.18035497
Acsbg1	8.233619677
Acsbg2	7
Acsf2	10.96289601
Acsf3	11.09737377
Acsl1	13.55961609
Acsl3	10.11133667
Acsl4	12.43835812
Acsl5	13.04456488
Acsl6	8.184931442
Acsm1	11.17866485
Acsm2	15.55525473
Acsm3	5.345090549
Acsm4	6
Acsm5	10.96506276
Acss1	13.91802465
Acss2	12.15545073
Acss3	9.128850447
Acta2	11.02652344
Actb	15.1713332
Actc1	7.8008999
Actg1	15.93693694
Actg2	8.243173983
Actl6a	10.82097669
Actn1	12.44397954
Actn2	6.857980995
Actn3	7.22881869
Actn4	14.3605042
Actr10	11.21977355
Actr1a	12.31967212
Actr1b	12.32474311
Actr2	13.52319437
Actr3	13.19475028
Actr5	8.857980995
Actr6	9.060695932
Actr8	10.61562964
Acvr1	9.664080242
Acvr1b	11.07815081
Acvr1c	4.281121212
Acvr2a	10.37937837
Acvr2b	7.169925001
Acvrl1	10.45473434
Acy1	12.53088871
Acy3	14.73184934
Acyp1	8.829722735
Acyp2	9.463524373
Ada	8.33753746
Adal	9.678437665
Adam10	12.59851781
Adam11	8.358704339
Adam12	8.77807713
Adam15	11.86730892
Adam17	11.52989896
Adam18	7.169925001
Adam19	9.573002382
Adam1a	7.357552005
Adam22	8.127100535
Adam23	8.315560101
Adam28	8.739898529
Adam3	7.312882955
Adam33	8.460711285
Adam7	7.592457037
Adam8	10.82167687
Adam9	12.32106665
Adamdec1	6.285402219
Adamts1	13.12976598
Adamts10	9.996705939
Adamts12	7.491853096
Adamts13	9.200898084
Adamts14	7.475733431
Adamts15	10.03204573
Adamts16	8.558420713
Adamts18	6.614709844
Adamts2	8.974525773
Adamts20	7.257110455
Adamts3	8.33527972
Adamts4	8.640244936
Adamts5	10.61470984
Adamts6	8.344295908
Adamts7	8.651051691
Adamts8	7.011227255
Adamts9	9.865733271
Adamtsl1	8.499845887
Adamtsl2	10.96434087
Adamtsl3	7.108524457
Adamtsl4	9.430452552
Adamtsl5	8.194270295
Adap1	10.4918531
Adap2	9.786269628
Adar	11.70043759
Adarb1	9.288821362
Adarb2	8.751544059
Adat1	8.055282436
Adat2	7.781359714
Adc	8.888743249
Adck1	9.857947039
Adck2	9.896332404
Adck3	12.07079146
Adck4	10.81618368
Adck5	9.636847725
Adcy1	9.571752644
Adcy10	8.103287808
Adcy2	8.74819285
Adcy3	9.097632158
Adcy4	8.672425342
Adcy5	8.54689446
Adcy6	13.02548566
Adcy7	10.78769746
Adcy9	10.02166052
Adcyap1r1	6.924213667
Add1	13.06531825
Add2	6.706946164
Add3	12.33822032
Adgb	8.299208018
Adh1	12.47598669
Adh5	12.83917714
Adh7	7.076815597
Adhfe1	12.50922711
Adi1	12.41309898
Adig	4.459431619
Adipoq	3.321928095
Adipor1	12.83031713
Adipor2	12.2868465
Adk	12.31291935
Adm	9.552669098
Adm2	8.28077077
Adnp	12.32727194
Adnp2	9.618385502
Ado	10.30720081
Adora1	8.758687524
Adora2a	7.77478706
Adora2b	7.942514505
Adora3	6.599912842
Adpgk	9.733015322
Adprh	10.29001885
Adprhl1	8.139551352
Adprhl2	10.04848687
Adprm	9.398743692
Adra1a	9.073413629
Adra1b	6.375546314
Adra2a	7.06608919
Adra2b	12.58965115
Adrb1	6.820178962
Adrb2	8.17990909
Adrb3	0
Adrbk1	12.17022824
Adrbk2	10.16113133
Adrm1	12.04028972
Adsl	10.71596199
Adss	12.19475685
Adssl1	8.535275377
Adtrp	10.93663118
Aebp1	12.04302664
Aebp2	11.16412113
Aen	10.21972777
Aes	12.60501785
AF251705	9.422064766
Afap1	10.82575383
Afap1l1	10.00140819
Afap1l2	10.53137356
Aff1	12.527842
Aff2	6.754887502
Aff3	8.426264755
Aff4	12.82654849
Afg3l1	11.65968102
Afg3l2	12.33985
Afm	10.86959384
Afmid	11.28655776
Aftph	12.4545722
Aga	9.570801631
Agap1	12.09134444
Agap2	8.016808288
Agap3	10.19095575
Agbl2	8.271463028
Agbl3	8.062292585
Agbl4	6.426264755
Agbl5	9.850896888
Ager	6.740926811
Agfg1	11.09934781
Agfg2	9.416296688
Aggf1	11.47218312
Agk	10.00562455
Agl	11.30435132
Agmat	10.04165915
Agmo	8.829722735
Ago1	11.59198977
Ago2	10.5980525
Ago3	8.169925001
Ago4	8.651051691
Agpat1	12.00061818
Agpat2	10.35204343
Agpat3	13.70119815
Agpat4	8.696967526
Agpat5	9.804131021
Agpat6	12.31769525
Agpat9	11.71724801
Agps	12.20975796
Agrn	14.06474276
Agt	12.55842071
Agtpbp1	9.913645058
Agtr1a	10.87344411
Agtrap	12.87651695
Agxt	6.977279923
Agxt2	11.4003458
Ahctf1	11.57978733
Ahcy	13.56057167
Ahcyl1	13.31217391
Ahcyl2	13.05510535
Ahdc1	10.96938652
Ahi1	8.935037845
Ahnak	9.435029367
Ahr	9.330916878
Ahsa1	11.67419227
Ahsa2	8.99062057
AI197445	10.2632692
AI314180	12.40247917
AI314278	12.28395649
AI317395	12.89273253
AI413582	9.269126679
AI414108	7.375039431
AI427809	6.383678427
AI429214	8.033423002
AI450353	6.491853096
AI462493	9.945443836
AI464131	11.26385602
AI467606	8.459431619
AI504432	7.700439718
AI506816	9.368506462
AI507597	7.665335917
AI597479	9.982993575
AI607873	9.804131021
AI661453	10.47978026
AI747448	8.092757141
AI846148	8.380749646
AI848285	6.882643049
AI854703	10.64024494
AI987944	10.40884395
Aida	10.96938652
Aif1	9.807354922
Aif1l	13.55458885
Aifm1	12.56635403
Aifm2	9.453822178
Aifm3	8.862979324
Aig1	9.890264277
Aim1	11.07748336
Aim1l	7.672425342
Aim2	7.936637939
Aimp1	10.68737568
Aimp2	9.854110865
Aip	11.0077111
Airn	6.247927513
Ajuba	11.23840474
AK010878	8.603626345
Ak1	10.42832603
AK129341	9.548821908
Ak2	11.94485799
Ak3	13.00263924
Ak4	13.5507766
Ak5	8.087462841
Ak6	9.804131021
Ak7	8.797661526
Akap1	11.56457067
Akap10	10.58120058
Akap11	11.64160022
Akap12	12.68101874
Akap13	12.19537221
Akap17b	9.01402047
Akap2	13.46713245
Akap5	5.169925001
Akap7	9.926295995
Akap8	11.73259144
Akap8l	10.84784036
Akap9	11.77889848
Akip1	9.259743264
Akirin1	10.49785184
Akirin2	10.75822321
Akna	10.22037833
Akr1a1	16.26194798
Akr1b10	10.56985561
Akr1b3	11.05256805
Akr1b7	6.169925001
Akr1b8	9.092757141
Akr1c12	8.016808288
Akr1c13	8.816983623
Akr1c14	10.39660478
Akr1c18	8.383704292
Akr1c19	11.56843119
Akr1c20	7.839203788
Akr1c21	13.59152235
Akr1cl	5.491853096
Akr1d1	8.845490051
Akr1e1	9.124121312
Akr7a5	13.09523217
Akt1	12.13279257
Akt1s1	10.91119185
Akt2	12.19621286
Akt3	10.11634396
Aktip	12.49385545
Alad	13.05085044
Alas1	12.97376746
Alas2	7.392087365
Alb	7.584962501
Alcam	10.94836723
Aldh16a1	11.46301341
Aldh18a1	8.743142555
Aldh1a1	11.52943055
Aldh1a2	10.52943055
Aldh1a3	6.714245518
Aldh1a7	9.079484784
Aldh1b1	9
Aldh1l1	14.49841294
Aldh1l2	9.14974712
Aldh2	14.75321675
Aldh3a2	12.50804233
Aldh3b1	10.31061278
Aldh3b2	5.832890014
Aldh4a1	13.90124403
Aldh5a1	10.93369065
Aldh6a1	14.7622263
Aldh7a1	13.6573097
Aldh8a1	13.34706766
Aldh9a1	13.46096776
Aldoa	15.35117012
Aldoart1	12.02963233
Aldoart2	11.35920049
Aldob	17.6654539
Aldoc	9.312882955
Alg1	10.37068741
Alg10b	10.48179943
Alg11	9.462016518
Alg12	9.327940031
Alg13	8.30453164
Alg14	8.894817763
Alg2	10.85018684
Alg3	9.285402219
Alg5	10.85174904
Alg6	9.036173613
Alg8	8.794415866
Alg9	9.889166925
Alk	8.169925001
Alkbh1	8.409390936
Alkbh2	7.614709844
Alkbh3	10.18858885
Alkbh4	8.139551352
Alkbh5	13.6930513
Alkbh6	9.962896005
Alkbh7	8.864491685
Alkbh8	8.214319121
Allc	7.076815597
Alms1	9.076815597
Alms1-ps2	6.686500527
Alox12	8.224001674
Alox12e	6.554588852
Alox15	5.426264755
Alox5	7.238404739
Alox5ap	9.992938336
Alox8	6.584962501
Alpk1	8.873444113
Alpk3	6.794415866
Alpl	14.0010532
Alppl2	7.475733431
Als2	10.73323944
Als2cl	10.78243343
Als2cr11	7.531381461
Als2cr12	7.118941073
Alx3	8.73470962
Alyref	10.13057056
Alyref2	7.741466986
Amacr	12.00351791
Ambn	6.95419631
Ambp	6.50779464
Ambra1	11.49685369
Amd1	10.29462075
Amd2	10.28886607
Amdhd2	11.8482317
Amer1	9.049848549
Amer3	6.14974712
Amfr	13.36194377
Amhr2	7.531381461
Amica1	8.84862294
Amigo3	7.247927513
Ammecr1	7.562242424
Ammecr1l	11.9635932
Amn	12.20823436
Amn1	8.535275377
Amot	10.17242534
Amotl1	10.5028318
Amotl2	12.38154295
Ampd1	7.614709844
Ampd2	10.77554139
Ampd3	11.21035535
Amph	7.679050854
Amt	10.30378075
