Symbol	Vehicle_2_17_norm
Dnm1l	12.01660379
Dnm2	11.75041236
Dnm3	7.837343613
Dnm3os	7.443633927
Dnmbp	9.771866599
Dnmt1	10.71518681
Dnmt3a	11.43276787
Dnmt3b	7.567304384
Dnpep	11.07349722
Dnph1	9.184805632
Dnttip1	9.6584848
Dnttip2	10.79475049
Doc2a	8.010937761
Doc2b	6.046041562
Doc2g	7.945514686
Dock1	11.54527419
Dock10	9.572012027
Dock11	9.557490139
Dock2	10.13023669
Dock3	8.653940874
Dock4	10.25849118
Dock5	11.64022259
Dock6	10.54158914
Dock7	11.61676238
Dock8	12.38246229
Dock9	13.57449195
Dohh	10.57321779
Dok1	8.543117843
Dok2	7.930564345
Dok3	8.817277059
Dok4	9.194224785
Dok7	6.703153849
Dolk	9.773962017
Dolpp1	9.514854997
Donson	9.33712369
Dopey1	10.21596656
Dopey2	9.98584678
Dos	8.894052054
Dot1l	10.76556202
Dpagt1	10.02155888
Dpcd	9.757112832
Dpep1	13.64237469
Dpep2	7.059847362
Dpf2	11.6649453
Dpf3	7.235940435
Dph1	8.967653664
Dph2	8.631004063
Dph3	9.431323169
Dph5	8.373507841
Dph6	10.00023787
Dph7	8.907844268
Dpm1	11.28958176
Dpm2	9.890566277
Dpm3	9.433064686
Dpp10	7.853396484
Dpp3	11.29031391
Dpp4	12.09099638
Dpp6	7.796624473
Dpp7	12.44790566
Dpp8	12.24041961
Dpp9	11.14082981
Dpt	8.720641276
Dpy19l1	9.898270942
Dpy19l2	6.930564345
Dpy19l3	9.91355792
Dpy19l4	9.537894659
Dpy30	10.13345888
Dpyd	11.61297378
Dpys	9.381987414
Dpysl2	9.362410132
Dpysl3	9.154984343
Dpysl5	6.495348964
Dqx1	9.837454941
Dr1	11.46713536
Dram1	9.876983305
Dram2	12.31183952
Drap1	11.74659019
Draxin	7.593529358
Drd3	6.649382592
Drg1	11.22288598
Drg2	11.01182585
Drosha	11.28369599
Drp2	6.837454941
Dsc2	8.373507841
Dscam	7.474884861
Dscaml1	8.515526846
Dscr3	10.86228679
Dse	9.552616164
Dsel	8.107153077
Dsg1a	7.25249244
Dsg1b	6.75499278
Dsg2	10.58639318
Dsg4	7.505473181
Dsn1	8.500419953
Dsp	10.85537685
Dst	12.62345859
Dstn	13.81333475
Dstyk	11.02332149
Dtd1	9.835449805
Dtd2	8.667529939
Dtl	7.126961558
Dtna	8.351085807
Dtnb	10.31196128
Dtnbp1	11.76766661
Dtwd1	8.032102371
Dtwd2	8.016291759
Dtx2	8.620418965
Dtx3	11.52613265
Dtx3l	11.39204379
Dtx4	10.12203488
Dtymk	9.004294901
Duox1	7.996653535
Duox2	8.75499278
Dus1l	10.87600818
Dus2	9.018027186
Dus3l	10.33144378
Dus4l	7.584006584
Dusp1	11.57261604
Dusp10	7.694329998
Dusp11	12.48195219
Dusp12	9.018027186
Dusp13	8.913832091
Dusp14	9.867202284
Dusp15	8.299798155
Dusp16	9.299047142
Dusp18	9.093794694
Dusp19	8.40088428
Dusp2	7.612388385
Dusp22	9.146944028
Dusp23	7.311386129
Dusp28	9.542818537
Dusp3	11.74434554
Dusp4	8.480028164
Dusp5	6.322881768
Dusp6	11.81524366
Dusp7	10.84743903
Dusp8	8.389995964
Dusp9	8.299798155
Dut	9.421080374
Dvl1	12.39613075
Dvl2	9.515526846
Dvl3	10.73684543
DXBay18	6.945514686
Dxo	10.16098514
Dydc1	6.720641276
Dym	10.43173807
Dync1h1	14.14326337
Dync1i2	11.84038639
Dync1li1	11.03122668
Dync1li2	11.90688979
Dync2h1	10.64137078
Dync2li1	10.37074141
Dynll1	11.98131996
Dynll2	14.03606176
Dynlrb1	11.13000795
Dynlt1a	8.676518722
Dynlt1b	7.821335275
Dynlt1c	7.411691035
Dynlt1f	7.66611968
Dynlt3	12.2637197
Dyrk1a	11.16655649
Dyrk1b	9.049330082
Dyrk2	9.246468652
Dyrk3	6.649382592
Dysf	10.59115259
Dytn	7.6584848
Dyx1c1	7.005861107
Dzank1	9.392725756
Dzip1	8.574420535
Dzip1l	10.70425305
Dzip3	9.051150424
E030024N20Rik	13.01315695
E030030I06Rik	7.152956766
E130008D07Rik	6.974958464
E130012A19Rik	5.389995964
E130102H24Rik	8.724980211
E130201H02Rik	10.61823163
E130215H24Rik	5.203582839
E130307A14Rik	6.322881768
E130308A19Rik	8.591810114
E130309D02Rik	10.06327827
E130309F12Rik	6.322881768
E130311K13Rik	7.853396484
E130317F20Rik	5.631004063
E230008N13Rik	8.530477187
E230016K23Rik	6.930564345
E230025N22Rik	6.631004063
E230029C05Rik	6.593529358
E2f1	8.700816737
E2f2	7.389995964
E2f3	8.67617774
E2f4	11.00023787
E2f5	10.05812884
E2f6	10.4230591
E2f7	7.046041562
E2f8	6.915457453
E330009J07Rik	7.422417441
E330014E10Rik	6.126961558
E330020D12Rik	8.28811635
E330023G01Rik	7.845447731
E330033B04Rik	7.535426403
E430018J23Rik	7.763454359
E430025E21Rik	11.72443856
E4f1	9.863271232
Eaf1	11.54527419
Eaf2	9.692760943
Eapp	10.24193425
Ears2	8.911655882
Ebag9	10.28223978
Ebf1	8.641463894
Ebf2	7.003813327
Ebf3	6.874428514
Ebf4	6.612388385
Ebi3	6.821335275
Ebna1bp2	11.1934422
Ebp	11.52861685
Ebpl	9.293969076
Ecd	10.70095294
Ece1	12.23890338
Ece2	7.777900695
Ech1	13.91616913
Echdc1	9.444560526
Echdc2	12.05958106
Echdc3	10.70425305
Echs1	13.43687193
Eci1	12.38589157
Eci2	11.7190897
Eci3	11.41706421
Ecm1	12.18460164
Ecm2	8.40088428
Ecscr	8.159383035
Ecsit	11.47050646
Ect2	9.709723184
Ect2l	6.771866599
Eda	6.841362112
Eda2r	6.746253937
Edaradd	6.989458034
Edc3	9.778143745
Edc4	11.00381333
Eddm3b	5.474884861
Edem1	12.4367066
Edem2	10.87014356
Edem3	12.08242654
Edf1	12.46583972
Edn1	7.422417441
Edn3	9.152956766
Ednra	7.515526846
Ednrb	8.942507703
Edrf1	10.69654103
Eea1	11.75446228
Eed	10.70205381
Eef1a1	17.345899
Eef1b2	13.43934951
Eef1d	11.87161689
Eef1e1	9.443633927
Eef1g	13.72917115
Eef2	15.97316423
Eef2k	8.795211016
Eefsec	10.12860005
Eepd1	7.892496304
Efcab12	7.55505521
Efcab14	11.55261616
Efcab2	8.907844268
Efcab4a	8.960311688
Efcab5	6.720641276
Efcab6	6.682264219
Efcab7	7.612388385
Efcc1	7.059847362
Efemp1	10.05468566
Efemp2	9.021554565
Efhb	6.960311688
Efhc2	7.593529358
Efhd1	12.39170269
Efhd2	11.72822587
Efna1	9.602139849
Efna4	7.299798155
Efna5	8.576805051
Efnb1	10.53295392
Efnb2	9.813207394
Efnb3	6.900190696
Efr3a	11.96123148
Efr3b	8.159383035
Efs	7.78854534
Eftud1	10.0971459
Eftud2	11.19221642
Egf	16.4188857
Egfem1	6.930564345
Egfl6	9.113786169
Egfl7	9.97782797
Egfl8	6.960311688
Egflam	9.07914423
Egfr	10.2167689
Egln1	11.9263315
Egln2	11.48195219
Egln3	8.299798155
Egr1	8.900190696
Egr2	6.900190696
Ehbp1	9.194211208
Ehbp1l1	10.57673769
Ehd1	12.59174862
Ehd2	10.4541263
Ehd3	10.96673796
Ehd4	11.13920515
Ehf	10.21596656
Ehhadh	14.17611705
Ehmt1	10.6653258
Ehmt2	12.49084136
Ei24	12.66935785
Eid1	11.0971459
Eid2	8.367969657
Eid2b	8.003813327
Eif1	14.1458951
Eif1a	11.84843365
Eif1ad	10.44099887
Eif1ax	11.00113257
Eif1b	10.99665354
Eif2a	10.87307885
Eif2ak1	11.63907349
Eif2ak2	10.73146424
Eif2ak3	11.20746418
Eif2ak4	9.777888385
Eif2b1	10.25098885
Eif2b2	10.39545039
Eif2b3	8.763922919
Eif2b4	10.589882
Eif2b5	11.34489723
Eif2d	10.38856561
Eif2s1	11.19265919
Eif2s2	11.95154428
Eif2s3x	13.25023647
Eif2s3y	7.443633927
Eif3a	13.71615304
Eif3b	12.42675237
Eif3c	12.91189377
Eif3d	11.79009913
Eif3e	12.24571391
Eif3f	12.52457786
Eif3g	11.35543046
Eif3h	12.3934074
Eif3i	12.19187576
Eif3j1	9.930564345
Eif3j2	9.932441632
Eif3k	11.88270085
Eif3l	12.18519933
Eif3m	12.06798248
Eif4a1	13.33510494
Eif4a2	13.08159061
Eif4a3	11.15697654
Eif4b	13.99261048
Eif4e	11.92491778
Eif4e2	10.89319666
Eif4e3	10.15456602
Eif4ebp1	9.464542917
Eif4ebp2	11.50294878
Eif4ebp3	9.724980211
Eif4enif1	10.87957797
Eif4g1	13.93823278
Eif4g2	15.48113328
Eif4g3	12.89700096
Eif4h	13.14103276
Eif5	13.35663291
Eif5a	13.81733008
Eif5a2	8.270414348
Eif5b	12.59885842
Eif6	11.75870083
Elac1	9.046041562
Elac2	10.09043568
Elane	3.805033463
Elavl1	11.66809338
Elavl3	6.073522299
Elf1	11.30395272
Elf2	10.76936795
Elf3	10.54953964
Elf4	9.746481281
Elfn1	6.960311688
Elk1	9.181652199
Elk3	10.02023274
Elk4	8.923030672
Ell	9.958470342
Ell2	11.36031977
Ell3	9.602989687
Elmo1	7.446204348
Elmo2	10.74284376
Elmo3	10.7184669
Elmod1	6.884760655
Elmod2	10.34910589
Elmod3	10.38999596
Elmsan1	10.24646155
Eln	8.907844268
Elof1	10.87795777
Elovl1	11.72550224
Elovl2	12.1117166
Elovl4	7.593529358
Elovl5	12.30161492
Elovl6	11.79835787
Elovl7	12.56022453
Elp2	11.247223
Elp3	10.96141561
Elp4	9.014486829
Elp5	10.17216783
Elp6	7.75499278
Eltd1	11.26669893
Emb	10.99216055
Emc1	10.58400461
Emc10	11.99171049
Emc2	11.26669893
Emc3	12.02023551
Emc4	10.93244163
Emc6	11.35440179
Emc7	11.62926901
Emc8	10.442317
Emc9	8.411691035
Emcn	11.15137453
Emd	10.33286586
Eme2	8.960311688
Emg1	10.51802935
Emid1	7.945514686
Emilin1	11.02067676
Emilin2	9.014486829
Eml1	9.302679168
Eml2	10.55016004
Eml3	10.442317
Eml4	10.75620394
Eml5	9.904022558
Eml6	9.273379806
Emp1	11.32029894
Emp2	9.835449805
Emp3	8.961165548
Emr1	11.09463323
Emr4	8.384520834
Emx1	10.33144378
Emx2	11.2144244
Emx2os	7.996653535
Enah	11.78671824
Enc1	9.299798155
Endod1	10.38177546
Endog	8.720641276
Endou	7.79643599
Endov	9.15455795
Eng	11.72522965
Engase	8.853396484
Enho	7.191091895
Enkd1	7.75499278
Eno1	13.70768265
Eno1b	14.55513136
Eno2	7.729306137
Eno3	9.03663396
Enoph1	7.888578385
Enox1	8.487688564
Enox2	9.486843318
Enpep	12.5553598
Enpp1	11.03385215
Enpp2	13.4906639
Enpp3	10.77500859
Enpp4	11.4056222
Enpp5	13.25040192
Enpp6	11.79681296
Ensa	10.76844487
Enthd2	10.02684026
Entpd1	10.5267541
Entpd2	9.261481223
Entpd4	7.411691035
Entpd5	14.31293279
Entpd6	10.05812884
Entpd7	9.362410132
Entpd8	9.515526846
Eny2	11.79629762
Eogt	9.727144795
Ep300	12.22480216
Ep400	11.72118068
Epas1	13.11275176
Epb4.1	11.86782292
Epb4.1l1	12.0652779
Epb4.1l2	11.10753116
Epb4.1l3	11.79113406
Epb4.1l4a	9.628690197
Epb4.1l4b	10.98765354
Epb4.1l5	11.80273464
Epb4.2	6.703153849
Epc1	9.153537289
Epc2	10.49534896
Epcam	11.71574432
Epdr1	7.073522299
Epg5	10.56477036
Epha1	10.442317
Epha10	6.535426403
Epha2	9.04256937
Epha3	7.805033463
Epha4	8.345601844
Epha6	6.299798155
Epha7	7.127192738
Ephb1	7.171800275
Ephb2	8.564762242
Ephb3	8.907844268
Ephb4	11.52582179
Ephb6	8.291042713
Ephx1	11.27855474
Ephx2	12.66847562
Ephx3	6.853396484
Epm2a	7.876983305
Epm2aip1	11.28664945
Epn1	13.24123042
Epn2	10.65235308
Epn3	10.72822587
Epo	7.40088428
Epor	7.100489346
Eppk1	5.837454941
Eprs	12.62027119
Eps15	12.08159793
Eps15l1	10.24686574
Eps8	12.87767834
Eps8l1	8.126946654
Eps8l2	12.66273177
Eps8l3	7.203582839
Epsti1	8.786379909
Ept1	10.45804135
Eral1	9.945514686
Erap1	12.46616374
Erbb2	11.73361913
Erbb2ip	13.4053094
Erbb3	10.6809922
Erbb4	8.184805632
Erc1	9.317356679
Erc2	8.222118791
Ercc1	8.13446377
Ercc2	10.14164145
Ercc3	10.36241013
Ercc4	9.750743307
Ercc5	10.12203488
Ercc6	10.22211879
Ercc6l	6.299798155
Ercc6l2	8.902950873
Ercc8	8.178491858
Erdr1	9.33712369
Erf	10.92491778
Erg	8.540358699
Ergic1	12.21481009
Ergic2	10.36165193
Ergic3	12.6240513
Erh	10.82639205
Eri1	9.683223746
Eri2	8.299798155
Eri3	10.32388298
Erich1	8.018027186
Erich2	7.203582839
Erich4	11.66809338
Erlec1	11.45477955
Erlin1	11.34583155
Erlin2	12.77709945
Ermard	8.525296471
Ermp1	11.84395245
Ern1	9.674276772
Ern2	7.018027186
Ero1l	11.43505233
Ero1lb	10.10715308
Erp29	12.40764798
Erp44	12.10257507
Errfi1	14.7629929
Esam	10.0735223
Esco1	10.54404689
Esco2	6.930564345
Esd	14.16398292
Esf1	10.18322978
Esm1	9.228244894
Espl1	8.080311464
Espn	9.0750317
Esr1	8.746481281
Esrp1	9.851401115
Esrp2	10.07522259
Esrra	12.36136533
Esrrb	10.87941815
Esrrg	11.42774337
Esyt1	10.95200706
Esyt2	11.8769833
Etaa1	8.796812956
Etf1	12.50294878
Etfa	13.98573378
Etfb	13.88687998
Etfdh	12.73146424
Ethe1	11.8842758
Etl4	10.13803108
Etnk1	14.2183729
Etnk2	8.45934401
Etnppl	7.992840425
Etohi1	8.469723156
Ets1	10.86790296
Ets2	11.2059129
Etv1	10.26424026
Etv3	10.45717213
Etv4	8.510508771
Etv5	10.82032179
Etv6	11.64881179
Eva1a	11.04950542
Eva1b	9.610044444
Eva1c	7.615786966
Evc	12.65479395
Evc2	10.61355893
Evi2a	6.367969657
Evi2a-evi2b	9.097145903
Evi2b	8.841456871
Evi5	12.53233513
Evi5l	8.79268507
Evl	9.220966071
Evpl	10.06156383
Ewsr1	12.44190553
Exd1	7.3568291
Exd2	10.01802719
Exoc1	10.80977771
Exoc2	10.59590026
Exoc3	10.90879812
Exoc3l	7.593529358
Exoc3l4	10.10179169
Exoc4	10.33854018
Exoc5	11.21750708
Exoc6	11.34701004
Exoc6b	10.33570581
Exoc7	10.72108616
Exoc8	10.02508194
Exog	7.829417622
Exosc1	9.032697073
Exosc10	10.77081775
Exosc2	9.875032398
Exosc3	9.694329998
Exosc4	9.960311688
Exosc5	9.507984385
Exosc6	8.525510934
Exosc7	10.11378617
Exosc8	8.682725569
Exosc9	9.474884861
Exph5	9.984037758
Ext1	11.46259552
Ext2	11.40832261
Extl1	7.311386129
Extl2	9.636190842
Extl3	11.66921961
Eya1	6.620975237
Eya2	7.868978183
Eya3	10.83838113
Eya4	7.711924059
Ezh1	11.91688046
Ezh2	9.032034374
Ezr	14.38392073
F10	7.676407399
F11r	12.60269499
F13a1	8.943220655
F13b	12.41672897
F2r	11.14001771
F2rl1	9.875032398
F3	9.6584848
F420014N23Rik	6.652726708
F5	7.853396484
F630028O10Rik	7.046041562
F7	5.900190696
F8	9.628630975
F830016B08Rik	9.159383035
F8a	8.857354498
Fa2h	8.78854534
Faah	10.67539818
Fabp1	6.837454941
Fabp3	11.1816522
Fabp4	13.06049128
Fabp5	8.461690261
Fabp7	11.16258547
Fabp9	6.474884861
Fadd	9.113786169
Fads1	12.63158195
Fads2	11.76187159
Fads3	12.66357967
Fads6	7.974958464
Faf1	11.18795219
Faf2	11.46778275
Fah	13.92962478
Fahd1	12.19069981
Fahd2a	11.4599949
Faim	8.843143122
Fam101a	7.75499278
Fam101b	9.532953917
Fam102a	12.22862691
Fam102b	10.78023007
Fam103a1	10.84145687
Fam104a	10.54772567
Fam105a	9.910990264
Fam107a	13.05683861
Fam107b	13.11254479
Fam109a	9.480028164
Fam110a	8.45644713
Fam110b	6.8691638
Fam110c	8.663014458
Fam111a	9.325741422
Fam114a1	9.384520834
Fam114a2	11.16176016
Fam115a	9.408996926
Fam115c	8.080311464
Fam117a	9.097145903
Fam117b	11.29250812
Fam118a	9.219045957
Fam118b	9.547395437
Fam120a	13.51677864
Fam120aos	10.53419069
Fam120b	9.982918318
Fam120c	10.30994271
Fam122a	9.282239783
Fam122b	7.114424824
Fam124a	7.191091895
Fam126a	10.43835899
Fam126b	11.35962231
Fam129a	9.021558877
Fam129b	11.0836941
Fam129c	8.178491858
Fam131a	8.046041562
Fam131c	6.152956766
Fam132a	11.9092748
Fam132b	7.018027186
Fam133b	10.37626898
Fam134a	12.61443621
Fam134b	12.82858474
Fam134c	9.505411446
Fam135a	10.77396202
Fam135b	6.433064686
Fam136a	10.41974331
Fam13a	12.03385215
Fam13b	10.61355893
Fam13c	7.407981643
Fam149a	11.8769833
Fam149b	10.13203707
Fam151a	11.17849186
Fam151b	8.191091895
Fam160a1	9.351226393
Fam160a2	10.67349604
Fam160b1	10.49915388
Fam160b2	10.57080928
Fam161a	7.892496304
Fam161b	8.010937761
Fam162a	10.8652381
Fam163a	8.93431648
Fam167a	5.989458034
Fam167b	8.952932158
Fam168a	11.46842984
Fam168b	12.89602086
Fam169a	7.191091895
Fam169b	9.796812956
Fam171a1	10.70425305
Fam171a2	7.711924059
Fam171b	5.737919267
Fam172a	9.591717171
Fam173a	10.34443343
Fam173b	8.60769669
Fam174a	10.62521243
Fam174b	9.446264183
Fam175a	8.87307885
Fam175b	11.10048935
Fam178a	11.26967203
Fam179a	6.495348964
Fam179b	11.00559774
Fam181a	6.228244894
Fam184a	9.107153077
Fam184b	6.322881768
Fam185a	8.644809863
Fam187b	7.735598247
Fam188a	10.75817169
Fam188b	9.017073218
Fam189a2	8.276339182
Fam189b	8.311386129
Fam192a	10.84743903
Fam193a	10.73684543
Fam193b	11.87844476
Fam195a	11.25249244
Fam195b	10.90402256
Fam198b	7.923030672
Fam199x	9.980412894
Fam19a5	8.007553325
Fam203a	8.490260087
Fam204a	9.328595419
Fam206a	9.45934401
Fam207a	10.69654103
Fam208a	10.18550081
Fam208b	11.0451743
Fam20a	7.796812956
Fam20b	12.73442638
Fam20c	11.34911976
Fam21	12.20940095
Fam210a	12.31858163
Fam210b	10.23586612
Fam212b	6.344897059
Fam213a	12.98154664
Fam213b	10.00559774
Fam214a	10.13323758
Fam214b	10.17120829
Fam216a	9.480028164
Fam217a	7.945514686
Fam219a	9.243434619
Fam219aos	6.593529358
Fam219b	9.806754668
Fam220a	9.369339556
Fam221a	6.334241806
Fam222a	8.046041562
Fam222b	10.03035046
Fam227a	7.876983305
Fam228b	6.853396484
Fam229b	7.191091895
Fam25c	7.474884861
Fam26e	5.930564345
Fam26f	8.240419608
Fam32a	12.42108099
Fam35a	8.737919267
Fam3a	10.69654103
Fam3c	10.37902485
Fam43a	9.69874867
Fam45a	10.44494726
Fam46a	10.01182339
Fam46b	8.443633927
Fam46c	8.40088428
Fam49a	9.664140673
Fam49b	10.48898506
Fam50a	11.06670103
Fam53a	10.06499067
Fam53b	10.66357867
Fam53c	11.2136527
Fam57a	9.028596428
Fam58b	9.123678974
Fam60a	9.477458805
Fam63a	11.8891105
Fam63b	11.95200706
Fam64a	6.152956766
Fam65a	12.2267158
Fam65b	7.687553354
Fam65c	10.22977236
Fam69a	10.35262911
Fam69b	6.853396484
Fam69c	6.100489346
Fam73a	10.71238345
Fam73b	10.89056498
Fam76a	11.15970757
Fam76b	9.993060271
Fam78a	8.234345093
Fam81a	9.960311688
Fam83b	6.367969657
Fam83d	6.367969657
Fam83f	7.178491858
Fam83g	10.21904596
Fam83h	10.27336764
Fam84a	9.786471012
Fam84b	11.73845588
Fam86	9.305603776
Fam89a	5.989458034
Fam89b	7.680653325
Fam92a	9.861301683
Fam96a	11.78802704
Fam96b	10.2792925
Fam98a	11.15376162
Fam98b	10.43967953
Fam98c	8.311386129
Fan1	8.495348964
Fanca	9.200470228
Fancb	6.900190696
Fancc	8.100861793
Fancd2	7.796812956
Fancd2os	5.771866599
Fance	8.783378136
Fancf	7.100489346
Fancg	8.71406703
Fanci	8.087068831
Fancl	8.182760644
Fancm	8.919249032
Fank1	8.28811635
Fap	7.667529939
Far1	13.10839252
Far2	7.25249244
Farp1	12.06284985
Farp2	10.16418402
Fars2	10.45342285
Farsa	10.72606291
Farsb	10.57018065
Fas	8.283488517
Fasl	7.6584848
Fasn	12.85957612
Fastk	11.68322375
Fastkd1	10.17056058
Fastkd2	10.29688656
Fastkd3	9.2434473
Fat1	11.99350992
Fat2	7.322881768
Fat3	7.345601844
Fat4	8.25249244
Fau	13.29602212
Fbf1	10.30994271
Fbl	10.93618889
Fblim1	9.52550879
Fbln1	9.841456871
Fbln2	8.477273127
Fbln5	12.89755037
Fbln7	8.993060271
Fbn1	10.47101531
Fbn2	7.805033463
Fbp1	15.43451428
Fbp2	11.01182585
Fbrs	11.23966169
Fbrsl1	10.61070784
Fbxl12	8.716486342
Fbxl12os	9.152956766
Fbxl14	10.91735449
Fbxl15	8.191091895
Fbxl16	7.694329998
Fbxl17	11.08115787
Fbxl18	7.967653664
Fbxl19	10.17532458
Fbxl2	7.032102371
Fbxl20	10.84544773
Fbxl21	7.140017711
Fbxl22	6.78854534
Fbxl3	12.04256937
Fbxl4	10.03244522
Fbxl5	10.88397312
Fbxl6	9.890566277
Fbxl7	7.003813327
Fbxl8	7.996653535
Fbxo10	10.55870606
Fbxo11	11.77500859
Fbxo16	6.649382592
Fbxo18	11.99126028
Fbxo21	11.42974585
Fbxo22	11.53109677
Fbxo25	10.21904596
Fbxo28	10.66188338
Fbxo3	11.01316724
Fbxo30	10.49279779
Fbxo31	9.716289251
Fbxo32	8.417064207
Fbxo33	10.16418402
Fbxo34	9.694542415
Fbxo36	9.569603518
Fbxo38	10.93525299
Fbxo4	9.30849785
Fbxo40	7.631004063
Fbxo41	6.144138325
Fbxo42	10.66075141
Fbxo44	8.352348774
Fbxo45	9.8691638
Fbxo46	9.520527527
Fbxo47	7.322881768
Fbxo5	7.631004063
Fbxo6	9.673347801
Fbxo7	11.72009799
Fbxo8	11.0836941
Fbxo9	11.39050293
Fbxw10	7.593498135
Fbxw11	12.48547073
Fbxw14	8.3568291
Fbxw15	6.667529939
Fbxw17	9.683223746
Fbxw19	6.771866599
Fbxw2	9.36004184
Fbxw20	7.3568291
Fbxw26	7.087068831
Fbxw4	9.406297776
Fbxw5	11.76028708
Fbxw7	9.44532611
Fbxw8	11.80810412
Fbxw9	9.705351405
Fcamr	7.525510934
Fcer1g	10.49026009
Fcer2a	6.915457453
Fcf1	10.22518509
Fcgbp	7.771866599
Fcgr1	9.635620691
Fcgr2b	10.45333043
Fcgr3	10.1816522
Fcgr4	10.72930614
Fcgrt	13.71383546
Fcho1	7.590776597
Fcho2	12.25811699
Fchsd1	9.178491858
Fchsd2	10.32359704
Fcna	7.367969657
Fcrl1	6.411691035
Fcrl5	7.452343837
Fcrls	6.915457453
Fdft1	10.45673751
Fdps	10.37940962
Fdx1	10.87405596
Fdx1l	8.222118791
Fdxacb1	8.40088428
Fdxr	9.550172989
Fech	12.7381876
Fem1a	11.02859643
Fem1b	11.2213512
Fem1c	10.20047023
Fen1	8.929297327
Fer1l4	9.246468652
Fer1l5	8.45934401
Fermt1	10.7271448
Fermt2	11.99934262
Fermt3	9.817277059
Fert2	8.853367128
Fes	9.640222593
Fetub	6.611813955
Fez1	7.796812956
Fez2	10.26949407
Ffar2	4.618171308
Ffar3	6.152956766
Fga	7.721766031
Fgb	6.203582839
Fgd1	8.653940874
Fgd2	9.286559117
Fgd3	10.03734536
Fgd4	8.959452756
Fgd5	10.08706883
Fgd6	9.472306317
Fgf1	13.51474392
Fgf10	8.505473181
Fgf11	7.76751331
Fgf12	5.713978839
Fgf18	5.546574906
Fgf9	9.624051302
Fgfbp1	8.120148219
Fgfbp3	6.454126301
Fgfr1	11.65957301
Fgfr1op	10.34742668
Fgfr1op2	11.65394087
Fgfr2	9.680881564
Fgfr3	11.18306034
Fgfr4	11.37350784
Fgfrl1	10.32729191
Fgg	7.003813327
Fggy	11.44956031
Fgl2	10.82032179
Fgr	8.915457453
Fh1	13.26260089
Fhad1	7.763454359
Fhdc1	7.093779089
Fhit	8.45934401
Fhl1	12.73298071
Fhl2	9.552541812
Fhl3	7.763454359
Fhod1	10.12696156
Fhod3	11.1665643
Fibin	6.915457453
Fibp	10.30730331
Ficd	9.628690197
Fig4	10.49280677
Figf	9.133504404
Fign	7.98199385
Fignl1	6.878716058
Fignl2	9.507993173
Filip1	7.018027186
Filip1l	10.25958639
Fip1l1	10.93141222
Firre	12.04254221
Fis1	11.85183228
Fitm1	9.837454941
Fitm2	9.3568291
Fiz1	10.22402933
Fjx1	7.649382592
Fkbp10	7.941786784
Fkbp11	7.829417622
Fkbp14	8.800929065
Fkbp15	11.68545185
Fkbp1a	12.85215738
Fkbp1b	7.379024846
Fkbp2	10.97357082
Fkbp3	10.62172625
Fkbp4	13.7337537
Fkbp5	12.61823163
Fkbp7	7.515526846
Fkbp8	12.70588917
Fkbp9	12.49725267
Fkbpl	8.25249244
Fkrp	10.341369
Fktn	9.403593567
Flad1	10.72281237
Flcn	11.26144047
Fli1	9.014486829
Flii	12.18677303
Flna	12.80155853
Flnb	13.05242091
Flnc	8.165780807
Flot1	11.02420198
Flot2	11.34448718
Flrt1	10.25249244
Flrt2	8.367969657
Flrt3	6.464505581
Flt1	11.0709681
Flt3	7.967653664
Flt3l	7.428330159
Flt4	9.55505521
Flywch1	10.83042474
Flywch2	7.046041562
Fmn1	10.93745945
Fmn2	5.930564345
Fmnl1	11.75728119
Fmnl2	10.5354264
Fmnl3	10.89346035
Fmo1	14.60505089
Fmo2	13.90102979
Fmo3	5.837454941
Fmo4	9.821335275
Fmo5	10.51716654
Fmo9	7.334286531
Fmod	7.907844268
Fmr1	11.59792067
Fn1	11.74420819
Fn3k	9.189193988
Fn3krp	9.605345108
Fnbp1	10.36145546
Fnbp1l	12.67160877
Fnbp4	11.1294186
Fnd3c2	7.78854534
Fndc1	7.240419608
Fndc3a	12.32681233
Fndc3b	11.42908117
Fndc3c1	7.40088428
Fndc4	7.113786169
Fndc5	8.588775828
Fnip1	11.85438701
Fnip2	12.37316233
Fnta	11.51927898
Fntb	9.080311464
Focad	9.800929065
Folh1	12.66221444
Folr1	13.89324585
Folr2	8.530477187
Fopnl	10.02332149
Fos	8.039088802
Fosb	5.631004063
Fosl2	10.09043568
Foxc1	8.780230072
Foxc2	7.62172625
Foxd1	6.433064686
Foxd2	6.411691035
Foxd2os	6.989458034
Foxi1	11.54404689
Foxj1	5.433064686
Foxj2	10.60298969
Foxj3	11.21093351
Foxk1	10.74648128
Foxk2	11.17532458
Foxm1	8.317145398
Foxn2	9.557490139
Foxn3	8.588775828
Foxo1	11.84793642
Foxo3	10.36380202
Foxo4	10.86622052
Foxo6	6.821335275
Foxp1	10.24094592
Foxp2	7.429308329
Foxp4	10.19473363
Foxq1	11.15053952
Foxr1	6.474884861
Foxred1	9.886652885
Foxred2	8.648659843
Foxs1	6.100489346
Fpgs	11.30270389
Fpgt	9.945514686
Fpr1	7.311386129
Fpr2	8.28811635
Fra10ac1	8.796812956
Fras1	10.63907349
Frem1	8.303494861
Frem2	9.168969084
Frg1	10.3693562
Frk	10.20589599
Frmd3	6.454126301
Frmd4a	10.24436747
Frmd4b	12.20435994
Frmd6	9.165780807
Frmd7	6.974958464
Frmd8	10.76345436
Frmpd1	6.720641276
