Symbol	MMF_2_1_norm
1700020I14Rik	9.63907339
1700021F05Rik	10.21445379
1700021K19Rik	10.51773209
1700024P16Rik	8.01590156
1700025G04Rik	8.108520347
1700025N23Rik	6.276917878
1700028J19Rik	8.803665765
1700029J07Rik	8.201629751
1700030J22Rik	6.837218325
1700030K09Rik	8.169061889
1700034H15Rik	6.948863681
1700037C18Rik	8.444123378
1700037H04Rik	10.22241131
1700040L02Rik	9.581626902
1700047E10Rik	6.964130437
1700049G17Rik	8.038131019
1700052K11Rik	9.108520347
1700052N19Rik	9.063159813
1700055N04Rik	7.108520347
1700063D05Rik	6.56419983
1700066M21Rik	8.803665765
1700067K01Rik	6.149162331
1700067P10Rik	6.803665765
1700071K01Rik	9.644573247
1700073E17Rik	9.969814076
1700084J12Rik	7.917836785
1700088E04Rik	8.195174729
1700091H14Rik	5.094714547
1700094D03Rik	8.549092938
1700096K18Rik	7.175634543
1700097N02Rik	6.803665765
1700101I11Rik	6.438668948
1700112E06Rik	9.310154208
1700113A16Rik	9.034519765
1700123O12Rik	7.008984673
1700123O20Rik	10.37441441
1810009A15Rik	9.399284788
1810010H24Rik	5.786592252
1810011H11Rik	5.751826834
1810011O10Rik	10.21125845
1810013L24Rik	10.92175184
1810014B01Rik	8.637448812
1810019D21Rik	9.263227199
1810021B22Rik	7.038131019
1810022K09Rik	10.05961075
1810026B05Rik	9.295141637
1810026J23Rik	11.33311929
1810030O07Rik	10.26618007
1810032O08Rik	7.961129695
1810034E14Rik	7.325012167
1810037I17Rik	10.98392598
1810041L15Rik	7.23976488
1810043G02Rik	10.19355645
1810043H04Rik	9.646940261
1810044D09Rik	6.97923733
1810055G02Rik	8.828903057
1810058I24Rik	11.56123575
1810065E05Rik	5.751826834
2010001E11Rik	5.948863681
2010002M12Rik	6.371554752
2010003K11Rik	6.149162331
2010012O05Rik	9.155826061
2010015L04Rik	7.27826358
2010107E04Rik	12.2326909
2010107G12Rik	6.786592252
2010107G23Rik	8.128984449
2010111I01Rik	8.206411906
2010300C02Rik	6.917836785
2010315B03Rik	9.638220845
2010320M18Rik	8.849602049
2200002D01Rik	8.023631449
2210011C24Rik	8.756218603
2210013O21Rik	8.909974667
2210015D19Rik	9.718455376
2210016F16Rik	11.16163168
2210016L21Rik	11.15582606
2210018M11Rik	9.471090426
2210039B01Rik	6.48173767
2210404O09Rik	7.502799286
2210408F21Rik	7.159308371
2210408I21Rik	8.497562637
2300009A05Rik	8.849602049
2310001H17Rik	9.188427033
2310003H01Rik	9.771485359
2310007B03Rik	8.094447727
2310009A05Rik	8.764962236
2310009B15Rik	7.23976488
2310010J17Rik	6.715751941
2310011J03Rik	10.53382618
2310014L17Rik	6.679677048
2310015A10Rik	8.052486312
2310022A10Rik	7.541369801
2310022B05Rik	11.06138637
2310030G06Rik	10.22399756
2310033P09Rik	8.874055093
2310035C23Rik	10.48768499
2310036O22Rik	11.36222153
2310039H08Rik	9.620687022
2310045N01Rik	9.892126666
2310047M10Rik	9.214453791
2310057J18Rik	8.405502084
2310057M21Rik	8.023631449
2310061I04Rik	11.07375493
2310061J03Rik	7.584099388
2310067B10Rik	12.23150853
2410002F23Rik	10.32796548
2410004B18Rik	8.48703197
2410004N09Rik	7.492268478
2410006H16Rik	8.795154265
2410015M20Rik	12.17440445
2410016O06Rik	8.336789334
2410017I17Rik	7.135741815
2410089E03Rik	9.971703657
2410127L17Rik	10.15249804
2410131K14Rik	9.008984673
2500004C02Rik	7.803665765
2510002D24Rik	9.71394695
2510003E04Rik	11.17399418
2510009E07Rik	10.2799712
2510039O18Rik	11.78229211
2510049J12Rik	8.725191707
2610001J05Rik	10.54275141
2610002J02Rik	9.74958389
2610002M06Rik	10.21125845
2610005L07Rik	10.14581889
2610008E11Rik	9.589031683
2610015P09Rik	9.012660331
2610018G03Rik	7.301165425
2610020H08Rik	8.167556289
2610027K06Rik	6.201629751
2610028H24Rik	5.820539584
2610034B18Rik	10.18380847
2610034M16Rik	6.416642642
2610044O15Rik8	8.20805602
2610203C20Rik	7.828903057
2610203C22Rik	6.066700171
2610301B20Rik	10.99790117
2610306M01Rik	8.023631449
2610318N02Rik	7.008984673
2610507B11Rik	14.39788058
2610507I01Rik	7.786592252
2610528J11Rik	10.76822748
2700029M09Rik	9.528701149
2700046A07Rik	6.038131019
2700046G09Rik	6.751826834
2700049A03Rik	8.339216914
2700054A10Rik	6.6126306
2700060E02Rik	12.17153014
2700062C07Rik	8.651662672
2700081O15Rik	8.909974667
2700089E24Rik	12.321312
2700094K13Rik	8.210829206
2700097O09Rik	8.50540814
2700099C18Rik	7.023631449
2810001G20Rik	7.394274829
2810002D19Rik	7.533826181
2810004N23Rik	10.41941439
2810006K23Rik	9.041733255
2810008D09Rik	8.569200512
2810013P06Rik	9.452266552
2810021J22Rik	8.04532652
2810025M15Rik	9.734124832
2810029C07Rik	7.554146166
2810032G03Rik	6.252255824
2810047C21Rik1	6.786592252
2810403A07Rik	11.45766991
2810408A11Rik	8.182177388
2810408M09Rik	8.87000826
2810410L24Rik	7.471090426
2810417H13Rik	6.008984673
2810428I15Rik	10.74300298
2810474O19Rik	10.53211973
2900005J15Rik	7.87000826
2900009J06Rik	6.276917878
2900026A02Rik	10.71958028
2900076A07Rik	7.313138066
2900092D14Rik	9.351376871
2900097C17Rik	13.4126489
3000002C10Rik	9.788737524
3010026O09Rik	8.579150172
3110001I22Rik	6.502799286
3110002H16Rik	9.734124832
3110021N24Rik	6.544021949
3110035E14Rik	6.149162331
3110040N11Rik	8.782292114
3110043O21Rik	8.941169289
3110052M02Rik	7.593947174
3110056K07Rik	8.319087333
3110057O12Rik	9.204846464
3110062M04Rik	6.937757581
3110079O15Rik	6.786592252
3110082I17Rik	7.853706448
3110099E03Rik	7.471090426
3632451O06Rik	9.354276761
3830406C13Rik	8.154435998
4430402I18Rik	7.162459154
4632415L05Rik	10.65519436
4632428N05Rik	9.637431134
4632434I11Rik	5.917836785
4732456N10Rik	6.948863681
4732471J01Rik	6.371554752
4732491K20Rik	7.416642642
4831440E17Rik	6.460364019
4833411C07Rik	4.716202924
4833418N02Rik	7.584099388
4833420G17Rik	10.15490826
4833423E24Rik	6.438668948
4833439L19Rik	15.46528432
4921504A21Rik	6.395682337
4921504E06Rik	7.066700171
4921511M17Rik	7.917836785
4921524J17Rik	9.045902104
4921531C22Rik	6.325012167
4930402H24Rik	11.67388541
4930404N11Rik	8.008984673
4930412O13Rik	7.632679568
4930413G21Rik	6.48173767
4930414L22Rik	6.523557846
4930415O20Rik	6.56419983
4930426D05Rik	7.460364019
4930427A07Rik	7.544021949
4930429D17Rik	7.038131019
4930430F08Rik	8.342642061
4930431F12Rik	6.853706448
4930432K21Rik	6.499001512
4930433N12Rik	7.227164843
4930440I19Rik	7.751826834
4930442L01Rik	6.348471139
4930447C04Rik	9.105081263
4930451G09Rik	7.226665122
4930452B06Rik	7.777979121
4930453N24Rik	9.644573247
4930461G14Rik	6.438668948
4930470H14Rik	8.169061889
4930473A02Rik	6.276917878
4930474G06Rik	7.438668948
4930503E14Rik	5.786592252
4930503E24Rik	9.677363182
4930503L19Rik	6.394274829
4930506C21Rik	6.66106137
4930506M07Rik	9.999853002
4930509E16Rik	7.289092592
4930511M06Rik	8.691174627
4930519F09Rik	8.665737857
4930523C07Rik	8.444123378
4930524O08Rik	6.698055577
4930533B01Rik	6.93343364
4930539C22Rik	7.48173767
4930539E08Rik	7.533826181
4930545L23Rik	5.886127925
4930550C14Rik	7.986731866
4930555B11Rik	7.348471139
4930556G01Rik	6.48173767
4930556M19Rik	8.252255824
4930557J02Rik	6.716202924
4930562C15Rik	7.964130437
4930563D23Rik	6.820539584
4930564B18Rik	6.325012167
4930565N06Rik	6.734124832
4930578E11Rik	6.066700171
4930579G24Rik	6.438668948
4930581F22Rik	6.994187671
4930593A02Rik	8.115374018
4930594C11Rik	6.544021949
4930596I21Rik	9.945021614
4931403G20Rik	5.094714547
4931406C07Rik	15.51873197
4931406P16Rik	10.46170919
4931408D14Rik	8.336073783
4931414P19Rik	8.03089945
4931428F04Rik	6.519868081
4931430N09Rik	8.670399234
4931431C16Rik	6.786592252
4932414N04Rik	6.698055577
4932416H05Rik	7.066700171
4932438A13Rik	11.88060708
4933404O12Rik	8.637448812
4933406J08Rik	6.371554752
4933407K13Rik	8.773653196
4933409G03Rik	7.038131019
4933409K07Rik	6.301165425
4933411K20Rik	10.09990722
4933412E12Rik	8.28579952
4933415F23Rik	6.460364019
4933417G07Rik	7.023631449
4933421O10Rik	8.554146166
4933426M11Rik	12.85575428
4933427D14Rik	9.038131019
4933431E20Rik	10.12389557
4933434E20Rik	10.66406852
4933439C10Rik	7.382959516
5031414D18Rik	7.902069469
5031425E22Rik	9.0842728
5031439G07Rik	11.66807043
5330417C22Rik	8.738570737
5330426P16Rik	6.994187671
5430416N02Rik	6.325012167
5430416O09Rik	6.416642642
5430417L22Rik	10.05248631
5430419D17Rik	7.416642642
5430421F17Rik	6.837218325
5430427O19Rik	5.97923733
5430435G22Rik	6.698055577
5530601H04Rik	7.289092592
5730455P16Rik	10.38862827
5730480H06Rik	6.301165425
5730507C01Rik	7.295129008
5730508B09Rik	8.325012167
5730559C18Rik	9.888130278
5830415F09Rik	7.394274829
5830417I10Rik	9.118788682
5830418K08Rik	9.132367089
5830454E08Rik	8.313138066
5830473C10Rik	6.584099388
5930403L14Rik	10.85062924
5930412G12Rik	6.460364019
5930438M14Rik	6.066700171
6030419C18Rik	5.716202924
6030458C11Rik	9.718455376
6330408A02Rik	8.336789334
6330410L21Rik	6.642202342
6330416G13Rik	9.824727381
6330549D23Rik	7.66106137
6430548M08Rik	9.230885397
6430550D23Rik	6.603728195
6430571L13Rik	6.716202924
6430573F11Rik	7.853706448
6530402F18Rik	6.698055577
6720468P15Rik	9.494937168
6820431F20Rik	12.5816269
8030462N17Rik	8.544021949
8430408G22Rik	5.716202924
8430419L09Rik	10.61706973
8430429K09Rik	7.134218249
9030025P20Rik	8.48173767
9030617O03Rik	12.18258533
9030619P08Rik	8.20805602
9030624G23Rik	6.038131019
9030624J02Rik	11.73412483
9130008F23Rik	6.460364019
9130011E15Rik	9.611020687
9130019O22Rik	6.97923733
9130023H24Rik	9.195174729
9130024F11Rik	5.348471139
9130221H12Rik	8.270791776
9130401M01Rik	9.155826061
9230102O04Rik	6.301165425
9230105E05Rik	5.97923733
9230110C19Rik	8.579150172
9230114K14Rik	7.135741815
9330020H09Rik	6.623093519
9330133O14Rik	8.016326648
9330151L19Rik	7.777979121
9430008C03Rik	8.961568206
9430015G10Rik	8.700320316
9430016H08Rik	10.17399418
9430020K01Rik	9.301165425
9430038I01Rik	7.301165425
9430041J12Rik	6.603728195
9430083A17Rik	6.038131019
9430091E24Rik	7.324236315
9530026F06Rik	6.786592252
9530053A07Rik	7.23976488
9530068E07Rik	13.52291364
9530077C05Rik	7.214453791
9530082P21Rik	10.67272429
9630033F20Rik	8.438668948
9830147E19Rik	7.716202924
9930012K11Rik	6.552415595
9930014A18Rik	7.688895578
9930021J03Rik	10.22241131
9930104L06Rik	8.094714547
9930111J21Rik1	6.716202924
A130010J15Rik	8.9867222
A130077B15Rik	11.03903242
A1cf	10.36150109
A230046K03Rik	10.87506503
A230050P20Rik	9.333854043
A2m	9.656369674
A330021E22Rik	9.336789334
A330023F24Rik	9.663401508
A330032B11Rik	7.066700171
A330033J07Rik	6.348471139
A330035P11Rik	7.795154265
A330040F15Rik	7.313138066
A430005L14Rik	10.20403557
A430033K04Rik	8.675045599
A430035B10Rik	7.188690695
A430078G23Rik	7.777979121
A430089I19Rik	7.038131019
A430105I19Rik	8.833066682
A430107P09Rik	6.698055577
A4galt	10.29812838
A4gnt	8.360059114
A530016L24Rik	6.149162331
A530032D15Rik	5.97923733
A530054K11Rik	8.454970761
A630001G21Rik	5.853706448
A630007B06Rik	8.698055577
A630020A06	6.642202342
A630023A22Rik	6.751826834
A630066F11Rik	6.325012167
A630072M18Rik	7.964130437
A630076J17Rik	5.853706448
A630089N07Rik	9.675045599
A730006G06Rik	6.716202924
A730008H23Rik	5.820539584
A730017L22Rik	9.853706448
A730098P11Rik	11.94598309
A830010M20Rik	6.354451257
A830018L16Rik	7.515523809
A830080D01Rik	8.276917878
A930001A20Rik	6.56419983
A930001C03Rik	6.011084667
A930004D18Rik	6.902069469
A930007I19Rik	7.264639549
A930015D03Rik	8.201629751
AA388235	6.48173767
AA414768	6.008984673
AA415398	7.795154265
AA465934	9.236625172
AA467197	5.038131019
AA536875	5.917836785
AA986860	9.435933981
AA987161	9.105081263
Aaas	9.270791776
Aacs	11.48835251
Aadac	12.40724848
Aadat	15.79828542
Aaed1	10.13742622
Aagab	11.14078915
Aak1	12.17685522
Aamdc	9.975112652
Aamp	13.13112826
Aar2	10.44955153
Aars	12.29664994
Aars2	9.603728195
Aarsd1	10.60980783
Aasdh	8.675045599
Aasdhppt	10.43866895
Aass	14.63118594
Aatf	10.19840585
Aatk	7.179986593
AB124611	7.582439287
Abat	14.20941778
Abca1	10.82994509
Abca12	8.382959516
Abca13	13.13109953
Abca14	8.073754929
Abca15	7.679677048
Abca16	7.108520347
Abca17	7.533826181
Abca2	12.07463435
Abca3	15.16477868
Abca4	9.749625925
Abca5	10.29664994
Abca6	7.716202924
Abca7	10.5351046
Abca8a	9.843423474
Abca8b	8.388628266
Abca9	9.172351959
Abcb10	10.86188038
Abcb11	9.001605143
Abcb1a	9.71394695
Abcb1b	10.73412483
Abcb4	7.336789334
Abcb5	7.670399234
Abcb6	10.82994509
Abcb7	11.52484539
Abcb8	11.64220234
Abcb9	9.108520347
Abcc1	10.63148479
Abcc10	9.864873157
Abcc12	10.02363145
Abcc2	11.84135806
Abcc3	12.96294352
Abcc4	12.29861201
Abcc5	9.470763816
Abcc6	10.77148536
Abcc8	7.502799286
Abcc9	8.145745424
Abcd1	9.738570737
Abcd2	8.03089945
Abcd3	13.77094289
Abcd4	11.02272037
Abce1	11.66047574
Abcf1	12.14790945
Abcf2	11.10072719
Abcf3	11.1797273
Abcg1	9.162459154
Abcg2	13.6753355
Abcg3	6.751826834
Abcg4	6.786592252
Abhd1	9.603670561
Abhd10	8.074093024
Abhd11	10.65349883
Abhd11os	6.460364019
Abhd12	11.29363175
Abhd13	10.50606124
Abhd14a	11.03570591
Abhd14b	13.51888084
Abhd15	6.371554752
Abhd16a	12.15790218
Abhd17a	11.24758438
Abhd17b	10.60494617
Abhd17c	12.84109967
Abhd2	10.26155357
Abhd3	11.63327659
Abhd4	11.73412472
Abhd5	11.04532652
Abhd6	10.43730211
Abhd8	10.07375493
Abi1	11.1560672
Abi2	7.675338283
Abi3	8.537842422
Abi3bp	8.673013592
Abl1	11.60763175
Abl2	6.511384168
Ablim1	12.39906619
Ablim2	7.782338647
Ablim3	9.987597955
Abr	11.13269121
Abra	6.698055577
Abracl	10.55792451
Abt1	9.782292114
Abtb1	9.950780884
Abtb2	9.422180826
Acaa1a	12.73912551
Acaa1b	13.59655173
Acaa2	13.93355483
Acaca	10.69119104
Acacb	10.77797912
Acad10	12.05427072
Acad11	13.22795558
Acad12	10.25536173
Acad8	11.9550853
Acad9	12.14372529
Acadl	13.71986137
Acadm	15.09015558
Acads	12.96839526
Acadsb	12.9529347
Acadvl	14.08011864
Acan	7.301165425
Acap1	7.803665765
Acap2	10.80790276
Acap3	10.04532652
Acat1	14.54441876
Acat2	11.62789451
Acat3	9.178909675
Acbd3	10.62068702
Acbd4	12.55823892
Acbd5	12.10241534
Acbd6	9.820851547
Accs	8.108111304
Acd	10.34992474
Ace	12.26903796
Ace2	10.82524991
Ace3	6.948863681
Acer2	8.849139729
Acer3	10.19193635
Ache	7.579141653
Acin1	11.89644942
Ackr2	6.161912517
Ackr3	11.44411038
Acly	12.93802826
Acmsd	13.56607712
Acn9	7.48173767
Acnat1	12.74355606
Acnat2	12.05203986
Aco1	13.91427957
Aco2	15.25079762
Acot1	11.16988511
Acot10	9.581626902
Acot11	10.53765804
Acot12	10.99697369
Acot13	12.15041413
Acot2	10.47642387
Acot3	10.90997467
Acot4	11.45834391
Acot6	7.679677048
Acot7	10.91669062
Acot8	10.32205279
Acot9	10.85268144
Acox1	15.39502307
Acox2	11.61948214
Acox3	12.1483272
Acoxl	7.382959516
Acp1	11.24561821
Acp2	11.11878868
Acp5	11.77960001
Acp6	11.3794052
Acpp	8.523106863
Acrbp	6.808739743
Acsbg1	7.313138066
Acsbg2	7.175634543
Acsf2	11.55729547
Acsf3	11.33678933
Acsl1	14.14120897
Acsl3	10.55308787
Acsl4	12.26155302
Acsl5	12.62249227
Acsl6	8.449332504
Acsm1	12.15914642
Acsm2	16.14201153
Acsm3	6.763415306
Acsm4	5.716202924
Acsm5	11.48240052
Acss1	14.6904741
Acss2	12.67852058
Acss3	9.321590336
Acta2	9.786592252
Actb	14.71810366
Actc1	7.416642642
Actg1	15.6933755
Actg2	7.632679568
Actl6a	10.66457016
Actn1	11.21445379
Actn2	6.820539584
Actn3	7.008984673
Actn4	14.01621222
Actr10	11.14665548
Actr1a	11.95651725
Actr1b	12.19880923
Actr2	13.31351062
Actr3	12.85736904
Actr5	8.921751835
Actr6	9.027270026
Actr8	10.65519436
Acvr1	9.235415167
Acvr1b	10.59394717
Acvr1c	3.347720127
Acvr2a	10.00898467
Acvr2b	6.964130437
Acvrl1	10.02027062
Acy1	13.01655084
Acy3	15.62942895
Acyp1	9.316115766
Acyp2	9.841358055
Ada	7.882109266
Adal	9.439518498
Adam10	12.1361631
Adam11	8.258128718
Adam12	8.094714547
Adam15	11.51319665
Adam17	10.99026129
Adam18	7.214453791
Adam19	9.222939481
Adam1a	7.574183919
Adam22	7.948044294
Adam23	7.669197239
Adam28	8.844544982
Adam3	7.276917878
Adam33	8.613313371
Adam7	8.016326648
Adam8	10.8789572
Adam9	12.21424699
Adamdec1	6.786592252
Adamts1	11.35210239
Adamts10	9.405478562
Adamts12	6.97923733
Adamts13	9.082524078
Adamts14	7.149162331
Adamts15	9.729665184
Adamts16	7.87000826
Adamts18	7.23976488
Adamts2	7.452649863
Adamts20	7.263848684
Adamts3	8.579073502
Adamts4	8.743002983
Adamts5	9.60859395
Adamts6	8.301165425
Adamts7	7.93343364
Adamts8	6.438668948
Adamts9	9.663401508
Adamtsl1	7.584099388
Adamtsl2	10.62189077
Adamtsl3	7.554146166
Adamtsl4	7.837218325
Adamtsl5	6.883896374
Adap1	9.677363182
Adap2	9.688895578
Adar	11.19759769
Adarb1	9.070203832
Adarb2	8.729665184
Adat1	7.492306912
Adat2	7.66106137
Adc	8.679677048
Adck1	10.05187822
Adck2	10.17399418
Adck3	12.4517506
Adck4	10.95173853
Adck5	9.663128599
Adcy1	8.994187671
Adcy10	7.917836785
Adcy2	8.702613859
Adcy3	9.151737123
Adcy4	8.549092938
Adcy5	8.23976488
Adcy6	12.87026152
Adcy7	9.530592857
Adcy9	10.03088123
Adcyap1r1	6.946819855
Add1	12.90985629
Add2	6.252255824
Add3	12.76658331
Adgb	7.584099388
Adh1	12.70545549
Adh5	13.092479
Adh7	7.688895578
Adhfe1	12.69888926
Adi1	12.84109967
Adig	5.094714547
Adipoq	4.094714547
Adipor1	12.62998992
Adipor2	12.28681765
Adk	12.63415423
Adm	9.261553569
Adm2	9.034519765
Adnp	12.20925777
Adnp2	9.101633961
Ado	10.21764207
Adora1	7.530366332
Adora2a	6.679677048
Adora2b	7.382959516
Adora3	6.301165425
Adpgk	9.596398653
Adprh	10.0471198
Adprhl1	8.270791776
Adprhl2	10.08252514
Adprm	9.236625172
Adra1a	9.584546998
Adra1b	5.802099441
Adra2a	5.97923733
Adra2b	13.01174229
Adrb1	6.751826834
Adrb2	7.837218325
Adrb3	1.97923733
Adrbk1	11.65929948
Adrbk2	9.699196048
Adrm1	11.92663075
Adsl	10.85268144
Adss	12.07375493
Adssl1	8.906027483
Adtrp	11.3918061
Aebp1	11.27844454
Aebp2	10.92588026
Aen	10.05954072
Aes	12.77483159
AF251705	8.24602387
Afap1	10.22874588
Afap1l1	9.994187671
Afap1l2	10.14189388
Aff1	11.93076243
Aff2	6.394274829
Aff3	8.382959516
Aff4	12.45766991
Afg3l1	11.78173852
Afg3l2	12.52870115
Afm	11.75950368
Afmid	12.26771894
Aftph	12.52050329
Aga	9.577576811
Agap1	11.92044194
Agap2	7.301165425
Agap3	10.15797515
Agbl2	8.354276761
Agbl3	8.010253936
Agbl4	6.786592252
Agbl5	9.816897333
Ager	6.594322343
Agfg1	10.75731446
Agfg2	9.360012946
Aggf1	11.35427676
Agk	10.02180871
Agl	11.42700936
Agmat	10.60980783
Agmo	9.357170834
Ago1	11.32870287
Ago2	9.556666158
Ago3	7.438668948
Ago4	8.523557846
Agpat1	12.16870436
Agpat2	10.26771894
Agpat3	13.74258804
Agpat4	7.941169289
Agpat5	9.801542593
Agpat6	12.14372529
Agpat9	11.97170366
Agps	12.0684671
Agrn	12.97335501
Agt	12.65754403
Agtpbp1	9.788057426
Agtr1a	10.9622309
Agtrap	13.11066562
Agxt	7.008984673
Agxt2	12.12389557
Ahctf1	11.42907379
Ahcy	13.80260457
Ahcyl1	13.56717107
Ahcyl2	13.48725154
Ahdc1	10.61586195
Ahi1	9.227400702
Ahnak	8.653672755
Ahr	8.971703657
Ahsa1	11.82733859
Ahsa2	9.059180843
AI197445	9.923705383
AI314180	12.25342132
AI314278	12.82472738
AI317395	12.9932578
AI413582	9.12559386
AI414108	6.948863681
AI427809	6.948863681
AI429214	8.073754929
AI450353	6.886127925
AI462493	10.12049299
AI464131	11.58903168
AI467606	8.080775356
AI504432	6.886127925
AI506816	9.023631449
AI507597	7.651662672
AI597479	9.630289021
AI607873	7.956517253
AI661453	10.42218083
AI747448	9.016326648
AI846148	8.302666669
AI848285	6.948863681
AI854703	10.87909772
AI987944	10.10160816
Aida	10.44955726
Aif1	8.816339595
Aif1l	13.48107451
Aifm1	12.92374344
Aifm2	9.394191338
Aifm3	9.387454185
Aig1	9.830986371
Aim1	10.9745334
Aim1l	7.48173767
Aim2	7.135741815
Aimp1	10.45632097
Aimp2	9.715905236
Aip	11.19029595
Airn	6.122195284
Ajuba	9.906027483
AK010878	8.411083117
Ak1	10.08984572
AK129341	10.19193635
Ak2	12.31240829
Ak3	13.26541001
Ak4	14.53052469
Ak5	7.348471139
Ak6	9.835143997
Ak7	8.523557846
Akap1	11.65632647
Akap10	10.32501217
Akap11	11.45901759
Akap12	10.17235196
Akap13	11.64871298
Akap17b	8.702613859
Akap2	13.54740279
Akap5	5.394274829
Akap7	10.04173326
Akap8	11.63088703
Akap8l	10.93730665
Akap9	11.53254663
Akip1	9.377268404
Akirin1	10.14749158
Akirin2	10.59149152
Akna	9.479083217
Akr1a1	16.94076239
Akr1b10	10.9932578
Akr1b3	10.42218083
Akr1b7	6.371554752
Akr1b8	8.155826061
Akr1c12	8.342642061
Akr1c13	8.971703657
Akr1c14	10.7562186
Akr1c18	8.348471139
Akr1c19	11.62909226
Akr1c20	7.052486312
Akr1c21	14.67475564
Akr1cl	5.603728195
Akr1d1	9.041733255
Akr1e1	9.195174729
Akr7a5	13.50426867
Akt1	11.58956583
Akt1s1	10.8913396
Akt2	12.19873616
Akt3	9.497562637
Aktip	12.47008821
Alad	13.35397841
Alas1	12.91404833
Alas2	7.405502084
Alb	7.803665765
Alcam	10.4013021
Aldh16a1	11.69519932
Aldh18a1	7.795053233
Aldh1a1	11.01724177
Aldh1a2	9.93149323
Aldh1a3	6.038131019
Aldh1a7	7.533826181
Aldh1b1	8.756218603
Aldh1l1	14.78020462
Aldh1l2	8.325012167
Aldh2	15.22523561
Aldh3a2	12.80340054
Aldh3b1	10.33385404
Aldh3b2	6.122195284
Aldh4a1	14.69197926
Aldh5a1	11.33458843
Aldh6a1	15.42532983
Aldh7a1	14.25690048
Aldh8a1	13.89549003
Aldh9a1	14.04398009
Aldoa	15.43217686
Aldoart1	12.05248631
Aldoart2	11.35500082
Aldob	18.07778351
Aldoc	9.47642387
Alg1	10.54782686
Alg10b	9.929550206
Alg11	9.568324526
Alg12	9.309315768
Alg13	8.266060923
Alg14	8.937306649
Alg2	10.79728685
Alg3	9.172351959
Alg5	10.74631825
Alg6	8.964130437
Alg8	8.651662672
Alg9	9.725106477
Alk	7.878090606
Alkbh1	8.195174729
Alkbh2	7.325012167
Alkbh3	10.15416301
Alkbh4	8.101633961
Alkbh5	13.70346694
Alkbh6	9.839289675
Alkbh7	9.039144701
Alkbh8	8.038131019
Allc	7.751826834
Alms1	9.128984449
Alms1-ps2	6.642202342
Alox12	8.233478617
Alox12e	6.679677048
Alox15	5.853706448
Alox5	6.853706448
Alox5ap	8.422180826
Alox8	6.902069469
Alpk1	7.971703657
Alpk3	5.642202342
Alpl	14.5142691
Alppl2	7.795154265
Als2	10.76733951
Als2cl	10.47641364
Als2cr11	7.956517253
Als2cr12	7.66106137
Alx3	8.48173767
Alyref	10.01632665
Alyref2	7.471090426
Amacr	12.63536421
Ambn	6.786592252
Ambp	6.734124832
Ambra1	11.75210106
Amd1	10.07902345
Amd2	10.07199447
Amdhd2	12.05248631
Amer1	8.574183919
Amer3	5.56419983
Amfr	13.43901046
Amhr2	7.603728195
Amica1	7.438668948
Amigo3	6.964130437
Ammecr1	6.623093519
Ammecr1l	11.82362695
Amn	12.83566286
Amn1	8.427697831
Amot	9.617057103
Amotl1	9.929550206
Amotl2	11.26463955
Ampd1	7.786592252
Ampd2	10.58436992
Ampd3	10.37868204
